BQMall__QP_32_nF_5_MSizeL1_8192_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
write	123519	32521	13154	31	175	126	10	0	0	123478	32346	13028	0.196224452404 %	0.0250973534436 %	0.659003831418 %	0.0059103750724 %	0.00809592046568 %	0.0 %
0x0006ce60	119412	119412	0	7	0	0	2	0	0	119403	119412	0	0 %	0 %	0 %	0 %	0 %	0 %
check_match.isra.0	117907	46876	21806	76	573	228	10	87	58	117821	46216	21520	0.470016989212 %	0.0644575809748 %	1.16624443086 %	0.0830702774547 %	0.00848126065458 %	0.21111790571 %
std::basic_filebuf<char,	116330	41446	27408	15	133	2	13	12	0	116302	41301	27406	0.0810005184033 %	0.0128943522737 %	0.196067040404 %	0.0135000864006 %	0.0111751053039 %	0.0174281813693 %
TComOutputBitstream::addSubstream	115186	51206	51156	10	363	4	4	1	0	115172	50842	51152	0.1732950889 %	0.0086816106124 %	0.358531486294 %	0.00229834335411 %	0.00347264424496 %	0.000976925030773 %
TEncSbac::TEncSbac	112788	1404	48750	58	0	5022	29	0	5004	112701	1404	38724	3.11767377349 %	0.0514239103451 %	10.0131594688 %	3.08882915393 %	0.0257119551725 %	9.97727000837 %
std::ostream::write	111504	55752	31512	34	114	2	20	8	0	111450	55630	31510	0.0754648635595 %	0.0304921796527 %	0.132929959663 %	0.0140867745311 %	0.0179365762663 %	0.00916758342501 %
TEncCu::xCompressCU	107785	48567	38939	7981	27669	2629	162	5	0	99642	20893	36310	19.6010056787 %	7.40455536485 %	34.6239115032 %	0.0855134133165 %	0.150299206754 %	0.00571389390442 %
SAOOffset::operator=	105020	71200	65860	4	5032	3986	2	0	1104	105014	66168	60770	3.72686715135 %	0.00380879832413 %	6.57960017511 %	0.45687376074 %	0.00190439916206 %	0.805486648183 %
__dynamic_cast	99060	40005	36195	46	674	7	20	55	0	98994	39276	36188	0.4148122789 %	0.0464365031294 %	0.893700787402 %	0.042793563848 %	0.0201897839693 %	0.0721784776903 %
std::istream::read	98400	43200	36000	10	45	5	8	2	0	98382	43153	35995	0.0337837837838 %	0.010162601626 %	0.0631313131313 %	0.00563063063063 %	0.00813008130081 %	0.00252525252525 %
std::basic_filebuf<char,	96004	40802	26402	19	41	0	15	1	0	95970	40760	26402	0.0367629037792 %	0.0197908420482 %	0.0610082733171 %	0.00980344100779 %	0.0156243489855 %	0.00148800666627 %
std::istream::sentry::sentry	91775	38494	19182	26	68	0	8	3	0	91741	38423	19182	0.062896869208 %	0.028330155271 %	0.117899993065 %	0.00736027192859 %	0.00871697085263 %	0.00520147028227 %
TComPicYuv::create	87100	6578	15482	42	18	1597	24	0	1553	87034	6560	12332	1.51795529498 %	0.0482204362801 %	7.32094288305 %	1.44466837669 %	0.0275545350172 %	7.0398912058 %
operator	86981	31630	31630	100	132	15	9	5	0	86872	31493	31615	0.164402526607 %	0.11496763661 %	0.232374328169 %	0.00931836183199 %	0.0103470872949 %	0.00790388871325 %
TEncCu::deriveTestModeAMP	83818	29055	14996	9724	11338	0	13	0	0	74081	17717	14996	16.4715450969 %	11.601326684 %	25.7383487322 %	0.0101666549359 %	0.0155097950321 %	0.0 %
ContextModel3DBuffer::initBuffer	76720	26400	24540	42	595	4	5	129	0	76673	25676	24536	0.50211499295 %	0.0547445255474 %	1.1758932077 %	0.104966316779 %	0.00651720542231 %	0.253239104829 %
TEncBinCABAC::encodeBinEP	73419	23404	23555	12	0	0	7	0	0	73400	23404	23555	0.00996859891342 %	0.0163445429657 %	0.0 %	0.00581501603283 %	0.00953431673 %	0.0 %
__pow_finite	72231	7361	1480	30	636	0	30	10	0	72171	6715	1480	0.821492007105 %	0.0415334136313 %	7.1937563624 %	0.0493388592856 %	0.0415334136313 %	0.113109376767 %
std::ostream::sentry::sentry	69930	28490	18130	21	38	2	12	8	0	69897	28444	18128	0.0523380523381 %	0.03003003003 %	0.0858000858001 %	0.01716001716 %	0.01716001716 %	0.01716001716 %
ContextModel3DBuffer::calcCost	69626	23862	14912	16	393	1	4	37	0	69606	23432	14911	0.378228782288 %	0.0229799212938 %	1.01614483933 %	0.0378228782288 %	0.00574498032344 %	0.0954247691752 %
_dl_addr	61676	20724	1946	12	1625	3	12	1369	0	61652	17730	1943	1.94437199156 %	0.0194565146897 %	7.18129686811 %	1.63730348801 %	0.0194565146897 %	6.03881782091 %
TComDataCU::getCtxInterDir	61035	61035	0	10873	381	0	0	0	0	50162	60654	0	0 %	0 %	0 %	0 %	0 %	0 %
std::basic_string<char,	60712	22892	11396	9	693	31	3	1	25	60700	22198	11340	0.771578947368 %	0.0148240874951 %	2.11152589827 %	0.0305263157895 %	0.00494136249835 %	0.0758282781148 %
TEncSampleAdaptiveOffset::getStatistics	56930	22880	16470	95	4861	748	55	36	0	56780	17983	15722	5.92438720399 %	0.166871596698 %	14.2541296061 %	0.0945159950145 %	0.0966098717724 %	0.0914866581957 %
vfprintf	55900	17961	15010	531	150	109	234	49	31	55135	17762	14870	0.888928896941 %	0.949910554562 %	0.78553880683 %	0.353321105873 %	0.418604651163 %	0.242637469291 %
TAppEncCfg::parseCfg	54581	25430	35026	1250	1134	1597	1080	1	624	52251	24295	32805	3.46062571173 %	2.29017423646 %	4.51733492127 %	1.48213183584 %	1.9787105403 %	1.03380971285 %
0x0006dd0f	54270	10854	0	13	0	0	2	0	0	54255	10854	0	0 %	0 %	0 %	0 %	0 %	0 %
std::string::_Rep::_S_create	54018	11048	12889	96	26	346	14	1	329	53908	11021	12214	0.600346353666 %	0.177718538265 %	1.55407945858 %	0.441280225771 %	0.0259172868303 %	1.37861887455 %
_IO_file_xsputn@@GLIBC_2.1	50913	12685	6983	66	24	40	29	15	10	50818	12646	6933	0.184185545685 %	0.129632903188 %	0.325401667684 %	0.0765078420538 %	0.0569599120068 %	0.127110026439 %
std::string::find_first_not_of	50868	18095	16770	12	1	0	3	0	0	50853	18094	16770	0.0151633560006 %	0.0235904694503 %	0.00286820593719 %	0.00349923600014 %	0.00589761736259 %	0.0 %
TEncCu::xEncodeCU	50504	24884	13038	1473	4441	474	25	13	0	49006	20430	12564	7.22411960283 %	2.91660066529 %	12.960814303 %	0.0429737859905 %	0.0495010296214 %	0.034280892358 %
char*	50058	14633	16209	33	17	335	10	0	329	50015	14616	15545	0.475896168109 %	0.0659235287067 %	1.14130082355 %	0.419035846724 %	0.0199768268808 %	1.0667271902 %
TComDataCU::destroy	49464	13667	19617	14	1253	151	14	869	105	49436	11545	19361	1.71363658336 %	0.0283034125829 %	4.21824299964 %	1.19398656161 %	0.0283034125829 %	2.92633096984 %
TComDataCU::create	49429	12586	25933	36	1470	1176	15	0	0	49378	11116	24757	3.04952926729 %	0.0728317384531 %	6.86933721021 %	0.0170555328148 %	0.0303465576888 %	0.0 %
std::_Rb_tree<std::string,	48478	16951	15541	19	117	72	14	0	0	48445	16834	15469	0.256885266148 %	0.0391930360163 %	0.581681644713 %	0.0172903544523 %	0.0288790791699 %	0.0 %
__cxxabiv1::__vmi_class_type_info::__do_dyncast	45148	20066	11288	148	222	33	29	21	1	44971	19823	11254	0.5267836135 %	0.327810755737 %	0.813293359699 %	0.0666649237928 %	0.0642331886241 %	0.0701664859348 %
std::string::_M_mutate	45136	15643	9639	36	17	13	17	0	8	45083	15626	9618	0.0937260359567 %	0.0797589507267 %	0.118661498299 %	0.0355022863472 %	0.0376639489543 %	0.0316430662131 %
__cxxabiv1::__si_class_type_info::__do_dyncast	44730	20448	10224	52	0	0	12	0	0	44666	20448	10224	0.0689636879658 %	0.116253074 %	0.0 %	0.0159146972229 %	0.0268276324614 %	0.0 %
__printf_fp	42808	11967	8731	575	84	49	321	27	9	41912	11856	8673	1.11485528926 %	1.34320687722 %	0.642574161755 %	0.562151607722 %	0.749859839282 %	0.173929848295 %
TEncSbac::codeSaoTypeIdx	41280	19440	14160	8	975	21	5	3	0	41267	18462	14139	1.34081196581 %	0.0193798449612 %	2.96428571429 %	0.0106837606838 %	0.0121124031008 %	0.00892857142857 %
char*	38150	8968	10615	186	0	23	3	0	11	37961	8968	10581	0.36201132801 %	0.4875491481 %	0.117448807639 %	0.0242495626418 %	0.00786369593709 %	0.056171168871 %
TComPicSym::deriveLoopFilterBoundaryAvailibility	36683	18216	7251	84	2680	134	48	0	0	36551	15536	7117	4.66291230893 %	0.228988904942 %	11.0495935917 %	0.0772325020113 %	0.130850802824 %	0.0 %
operator	36465	13260	13260	18	198	5	3	4	1	36444	13058	13254	0.350877192982 %	0.0493624023036 %	0.765460030166 %	0.01270143685 %	0.0082270670506 %	0.0188536953243 %
operator	36465	13260	13260	16	41	4	6	4	0	36443	13215	13256	0.0968484559816 %	0.0438776909365 %	0.169683257919 %	0.0158767960626 %	0.0164541341012 %	0.0150829562594 %
_IO_file_overflow@@GLIBC_2.1	31726	9386	5424	47	7	33	19	0	12	31660	9379	5379	0.186952037133 %	0.148143478535 %	0.270087778528 %	0.0666150936909 %	0.059887789195 %	0.0810263335584 %
TEncSbac::codeSAOBlkParam	30677	8736	8848	26	113	0	15	0	0	30636	8623	8848	0.288017239593 %	0.0847540502657 %	0.64262966333 %	0.0310809970784 %	0.048896567461 %	0.0 %
copyPlane	27915	12495	9840	15	80	0	13	2	0	27887	12413	9840	0.189054726368 %	0.0537345513165 %	0.358182225207 %	0.0298507462687 %	0.0465699444743 %	0.00895455563018 %
TEncSampleAdaptiveOffset::deriveModeMergeRDO	27449	11446	8779	42	656	144	32	0	0	27375	10790	8635	1.76616184923 %	0.153011038654 %	3.95550061805 %	0.0671225405882 %	0.116579838974 %	0.0 %
0x001366bb	27070	27070	0	13	0	0	0	0	0	27057	27070	0	0 %	0 %	0 %	0 %	0 %	0 %
std::_Rb_tree_insert_and_rebalance	25855	9053	6345	46	159	30	11	0	0	25798	8894	6315	0.569655540203 %	0.177915296848 %	1.22743213404 %	0.0266647274138 %	0.0425449622897 %	0.0 %
0x001366bf	24952	24952	0	29	0	0	5	0	0	24918	24952	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncSearch::xGetIntraBitsQTChroma	24832	12416	10088	850	1690	0	4	0	0	23978	10726	10088	5.36589487916 %	3.42300257732 %	7.50977603982 %	0.00845022815616 %	0.0161082474227 %	0.0 %
std::string::find_first_of	24342	8340	7652	76	0	0	3	0	0	24263	8340	7652	0.188426637576 %	0.312217566346 %	0.0 %	0.00743789358854 %	0.0123243776189 %	0.0 %
std::istreambuf_iterator<char,	24120	7336	5852	298	169	0	26	0	0	23796	7167	5852	1.25174225367 %	1.23548922056 %	1.28146800121 %	0.0696901468854 %	0.107794361526 %	0.0 %
__strlen_sse2_bsf	23820	4713	1330	17	837	0	6	755	0	23797	3121	1330	2.85972608244 %	0.071368597817 %	13.8507363892 %	2.54830392124 %	0.0251889168766 %	12.4937944729 %
TComSlice::initEqualRef	23690	750	5850	55	0	162	33	0	145	23602	750	5543	0.716408055464 %	0.232165470663 %	2.45454545455 %	0.587652690657 %	0.139299282398 %	2.19696969697 %
pow	23680	8880	8880	15	0	368	15	0	2	23650	8880	8510	0.924227799228 %	0.0633445945946 %	2.07207207207 %	0.0410231660232 %	0.0633445945946 %	0.0112612612613 %
std::basic_string<char,	22936	8192	6554	56	50	0	4	0	0	22876	8142	6554	0.281301417122 %	0.244157656087 %	0.339075003391 %	0.0106151478159 %	0.0174398325776 %	0.0 %
0x0006e55f	21730	4346	0	11	0	0	6	0	0	21713	4346	0	0 %	0 %	0 %	0 %	0 %	0 %
df::program_options_lite::Options::~Options	21142	8163	5051	12	1837	0	12	2	0	21118	6324	5051	5.38188380487 %	0.0567590577996 %	13.9019222037 %	0.040749796251 %	0.0567590577996 %	0.0151354623884 %
TEncSlice::compressSlice	21111	11302	6945	1795	3857	572	68	25	0	19248	7420	6373	15.8138116774 %	8.50267632988 %	24.2724831479 %	0.236292494537 %	0.322106958458 %	0.137008823368 %
_dl_name_match_p	20612	5140	6458	33	237	27	6	9	6	20573	4894	6425	0.922073890096 %	0.16010091209 %	2.27625452664 %	0.0651971437442 %	0.0291092567436 %	0.129332643559 %
strchrnul	20352	2577	341	40	125	0	24	107	0	20288	2345	341	0.709067468844 %	0.196540880503 %	4.28375599726 %	0.562956596476 %	0.117924528302 %	3.66689513365 %
std::string::_Rep::_M_destroy	20255	7366	7366	24	60	3	7	1	0	20224	7305	7363	0.248663789407 %	0.118489261911 %	0.427640510453 %	0.0228656358076 %	0.0345593680573 %	0.00678794461037 %
std::codecvt<char,	20120	2515	0	9	0	0	2	0	0	20109	2515	0	0 %	0 %	0 %	0 %	0 %	0 %
__mpn_divrem	18612	6580	4189	54	0	20	36	0	5	18522	6580	4164	0.251863449168 %	0.290135396518 %	0.185718265391 %	0.139545965079 %	0.193423597679 %	0.0464295663479 %
df::program_options_lite::scanLine	18413	5126	7104	256	153	0	19	0	0	18138	4973	7104	1.33472571223 %	1.39032205507 %	1.25102207686 %	0.06200437294 %	0.103187965025 %	0.0 %
std::locale::id::_M_id	17798	6611	2265	41	228	0	4	16	0	17753	6367	2265	1.00847267002 %	0.230362962131 %	2.56872465074 %	0.0749793806703 %	0.0224744353298 %	0.180261379 %
_dl_fixup	17695	6847	3326	43	1408	30	14	212	5	17638	5227	3291	5.31433902684 %	0.243006499011 %	14.1354566008 %	0.828907707765 %	0.0791183950268 %	2.13309741473 %
std::_Rb_tree<std::string,	17196	4878	4101	93	1082	0	4	0	0	17099	3796	4101	4.48901623687 %	0.540823447313 %	12.0503396815 %	0.0152817574021 %	0.0232612235404 %	0.0 %
std::basic_string<char,	17116	5268	7242	151	15	76	4	0	71	16961	5253	7095	0.816850064133 %	0.882215470904 %	0.727418065548 %	0.253156011611 %	0.0233699462491 %	0.567545963229 %
std::_Rb_tree<std::string,	17092	5413	3659	24	1118	0	23	0	0	17045	4295	3659	4.36477602813 %	0.140416569155 %	12.323633157 %	0.087907047852 %	0.134565878774 %	0.0 %
std::locale::locale	17091	5697	5697	215	2	19	8	0	5	16868	5695	5673	0.82850623135 %	1.25797203206 %	0.184307530279 %	0.0456380551167 %	0.0468082616582 %	0.0438827453045 %
TEncSlice::encodeSlice	17085	7551	5277	115	1109	71	59	5	0	16911	6437	5206	4.32922140875 %	0.673105062921 %	9.19862800125 %	0.213953799351 %	0.345332162716 %	0.0389772372934 %
ContextModel3DBuffer::ContextModel3DBuffer	16926	9672	7254	4	0	588	2	0	573	16920	9672	6093	1.74878884556 %	0.0236322816968 %	3.47394540943 %	1.69857024696 %	0.0118161408484 %	3.38532435307 %
TEncSampleAdaptiveOffset::decideBlkParams	16167	5002	7199	67	1348	286	44	0	4	16056	3654	6909	5.9961928934 %	0.414424444857 %	13.3923448898 %	0.169204737733 %	0.272159336921 %	0.0327841980166 %
TComDataCU::TComDataCU	16132	296	12432	41	0	1514	18	0	1505	16073	296	9413	5.38808038808 %	0.254153235805 %	11.8950345695 %	5.2772002772 %	0.111579469378 %	11.8243243243 %
TEncSbac::codeSaoUflc	15852	9247	5284	0	0	0	0	0	0	15852	9247	5284	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
SAOOffset::SAOOffset	15270	4581	6108	7	0	224	2	0	0	15261	4581	5884	0.889864786779 %	0.0458415193189 %	2.09561231172 %	0.00770445702839 %	0.0130975769483 %	0.0 %
SAOBlkParam::operator=	14715	3270	7085	8	0	106	4	0	0	14703	3270	6979	0.454726765058 %	0.0543662928984 %	1.0236600676 %	0.0159553250897 %	0.0271831464492 %	0.0 %
std::basic_istream<char,	14444	5080	3817	46	157	0	13	1	0	14385	4922	3817	0.869714236751 %	0.31847133758 %	1.76463976621 %	0.0599802921897 %	0.090002769316 %	0.0112397437338 %
TComSampleAdaptiveOffset::offsetCTU	14360	4742	3140	34	645	104	30	1	0	14296	4096	3036	3.52036687348 %	0.236768802228 %	9.5026642984 %	0.1393759554 %	0.208913649025 %	0.0126871352449 %
__memmove_ssse3	13992	3689	2750	233	603	933	91	45	270	13668	3041	1547	8.65841123782 %	1.66523727844 %	23.854635813 %	1.98717634966 %	0.650371640938 %	4.89206398509 %
std::locale::_Impl::_M_install_facet	13834	4652	332	7	16	0	7	0	0	13820	4636	332	0.122223403125 %	0.0505999710857 %	0.321027287319 %	0.0371984270379 %	0.0505999710857 %	0.0 %
std::string::find_last_not_of	13747	3605	4072	3	0	0	2	0	0	13742	3605	4072	0.014002987304 %	0.0218229431876 %	0.0 %	0.00933532486931 %	0.0145486287917 %	0.0 %
TAppEncCfg::xCheckParameter	13487	5344	2492	171	45	84	169	1	1	13147	5298	2407	1.40693148244 %	1.26788759546 %	1.64624808576 %	0.801950944989 %	1.25305850078 %	0.0255232261358 %
std::string::_Rep::_M_dispose	13466	4126	2648	18	561	0	4	0	0	13444	3565	2648	2.86067193676 %	0.133669983663 %	8.28166519043 %	0.0197628458498 %	0.0297044408139 %	0.0 %
std::locale::~locale	13104	4368	2496	23	13	0	4	0	0	13077	4355	2496	0.180288461538 %	0.175518925519 %	0.189393939394 %	0.0200320512821 %	0.030525030525 %	0.0 %
TComTrQuant::setFlatScalingList	13010	2185	7945	15	360	180	8	0	0	12987	1825	7765	2.39844425238 %	0.115295926211 %	5.33070088845 %	0.0345721694036 %	0.0614911606457 %	0.0 %
std::string::find	12632	3951	3158	9	111	0	3	0	0	12620	3840	3158	0.607871941644 %	0.0712476250792 %	1.56140104093 %	0.0151967985411 %	0.0237492083597 %	0.0 %
std::basic_ios<char,	12464	3744	5921	232	389	1	36	30	0	12196	3325	5920	2.81079126938 %	1.86136071887 %	4.03517847905 %	0.298251163631 %	0.288831835687 %	0.310398344542 %
SAOBlkParam::~SAOBlkParam	12307	1985	3970	6	0	1	2	0	0	12299	1985	3969	0.0383309604644 %	0.0487527423418 %	0.016792611251 %	0.0109517029898 %	0.0162509141139 %	0.0 %
std::vector<unsigned	11732	3391	3129	88	152	90	23	4	6	11621	3235	3033	1.80802103879 %	0.750085236959 %	3.71165644172 %	0.180802103879 %	0.196045005114 %	0.153374233129 %
putc	11368	3857	3045	9	3	0	5	0	0	11354	3854	3045	0.0656814449918 %	0.079169598874 %	0.0434656621269 %	0.0273672687466 %	0.0439831104856 %	0.0 %
TComCUMvField::destroy	11248	3552	3848	3	112	36	3	73	27	11242	3367	3785	0.809738309738 %	0.0266714082504 %	2.0 %	0.552338052338 %	0.0266714082504 %	1.35135135135 %
std::ios_base::ios_base	11200	960	5120	95	76	88	11	10	45	11094	874	4987	1.49884259259 %	0.848214285714 %	2.69736842105 %	0.381944444444 %	0.0982142857143 %	0.904605263158 %
std::string::_M_leak_hard	11026	3863	3539	230	15	0	3	0	0	10793	3848	3539	1.3294985891 %	2.08597859605 %	0.202647932991 %	0.0162795745605 %	0.0272084164702 %	0.0 %
TEncSbac::codeSaoMerge	11018	5509	3148	0	405	2	0	0	0	11018	5104	3146	2.06861499365 %	0.0 %	4.70139771283 %	0.0 %	0.0 %	0.0 %
TEncBinCABAC::encodeAlignedBinsEP	10851	2594	2328	10	0	0	4	0	0	10837	2594	2328	0.0633994801243 %	0.0921574048475 %	0.0 %	0.0253597920497 %	0.036862961939 %	0.0 %
std::string::append	10765	4427	3855	107	6	107	9	5	6	10649	4416	3742	1.15503753872 %	0.993961913609 %	1.36440473316 %	0.105003412611 %	0.0836042731073 %	0.132818159865 %
TComPic::getSAOMergeAvailability	10440	7200	1080	18	1288	0	6	2	0	10416	5910	1080	6.9764957265 %	0.172413793103 %	15.5555555556 %	0.042735042735 %	0.0574712643678 %	0.024154589372 %
std::ios_base::_M_init	10403	3469	4729	51	200	0	18	10	0	10334	3259	4729	1.34938981775 %	0.490243199077 %	2.43961941937 %	0.150529541423 %	0.173027011439 %	0.121980970969 %
std::__detail::_List_node_base::_M_hook	10368	5760	4608	22	23	37	6	5	0	10340	5732	4571	0.395447530864 %	0.212191358025 %	0.578703703704 %	0.0530478395062 %	0.0578703703704 %	0.048225308642 %
__overflow	9922	4699	3133	16	20	6	6	1	0	9900	4678	3127	0.23656640757 %	0.161257810925 %	0.331971399387 %	0.039427734595 %	0.060471679097 %	0.0127681307457 %
std::basic_ios<char,	9649	2492	4669	180	50	2	19	10	0	9450	2432	4667	1.38013087448 %	1.86547828791 %	0.726155564865 %	0.17251635931 %	0.196911597057 %	0.139645300936 %
bool	9645	3734	2801	61	294	0	15	30	0	9569	3410	2801	2.19406674907 %	0.632452047693 %	4.49885233359 %	0.278121137206 %	0.155520995334 %	0.459066564652 %
bool	9641	3732	2799	135	159	0	12	10	0	9494	3563	2799	1.81795696265 %	1.40026968157 %	2.43454294901 %	0.136037595845 %	0.124468416139 %	0.153115908743 %
bool	9641	3732	2799	42	41	0	4	5	0	9595	3686	2799	0.513232747959 %	0.435639456488 %	0.627775225846 %	0.0556517437546 %	0.0414894720465 %	0.0765579543715 %
0x00019b20	9548	9548	0	1	0	0	1	0	0	9546	9548	0	0 %	0 %	0 %	0 %	0 %	0 %
SAOBlkParam::SAOBlkParam	9528	2382	5161	16	0	53	6	0	0	9506	2382	5108	0.404194247554 %	0.16792611251 %	0.70263820761 %	0.0351473258743 %	0.0629722921914 %	0.0 %
btowc	9472	2944	1920	4	4	0	4	0	0	9464	2940	1920	0.0558035714286 %	0.0422297297297 %	0.0822368421053 %	0.0279017857143 %	0.0422297297297 %	0.0 %
initZscanToRaster	9459	3453	3591	2	0	32	2	0	32	9455	3453	3527	0.206023147307 %	0.0211438841315 %	0.45428733674 %	0.206023147307 %	0.0211438841315 %	0.45428733674 %
std::locale::operator=	9450	3465	2205	29	0	0	4	0	0	9417	3465	2205	0.191798941799 %	0.306878306878 %	0.0 %	0.026455026455 %	0.042328042328 %	0.0 %
sbrk	9375	2745	2050	15	103	60	8	3	2	9352	2639	1988	1.25617501764 %	0.16 %	3.39937434828 %	0.0917431192661 %	0.0853333333333 %	0.104275286757 %
TEncGOP::compressGOP	9314	4263	3811	792	761	345	429	117	94	8093	3385	3372	10.9155739591 %	8.50332832295 %	13.69829081 %	3.68069933287 %	4.60596950827 %	2.61332672777 %
__GI_mempcpy	9305	3595	1311	8	2	36	5	2	25	9292	3591	1250	0.32369291394 %	0.0859752821064 %	0.774561761109 %	0.225177679263 %	0.0537345513165 %	0.550346514472 %
std::ctype<char>	9164	3792	2844	99	3	0	10	0	0	9055	3789	2844	0.645569620253 %	1.08031427324 %	0.0452079566004 %	0.0632911392405 %	0.109122653863 %	0.0 %
systrim.isra.1	9132	2765	1908	13	19	9	7	0	0	9112	2746	1899	0.296993842811 %	0.142356548401 %	0.59918681789 %	0.0507062658457 %	0.0766535260622 %	0.0 %
std::num_get<char,	9019	3732	2799	61	0	0	10	0	0	8948	3732	2799	0.392282958199 %	0.67634992793 %	0.0 %	0.064308681672 %	0.110877037366 %	0.0 %
std::num_put<char,	9019	3732	2799	20	0	0	8	0	0	8991	3732	2799	0.128617363344 %	0.221754074731 %	0.0 %	0.0514469453376 %	0.0887016298924 %	0.0 %
__mpn_mul_1	8979	2825	1540	7	0	2	3	0	0	8969	2825	1538	0.0674460431655 %	0.0779596837064 %	0.0458190148912 %	0.0224820143885 %	0.033411293017 %	0.0 %
0x00084ec0	8863	2532	1267	10	86	0	2	10	0	8851	2436	1267	0.758174064129 %	0.112828613336 %	2.26375361937 %	0.0947717580161 %	0.0225657226673 %	0.263227165043 %
std::string::assign	8811	3012	1872	72	47	9	14	0	0	8725	2965	1863	0.934647681636 %	0.817160367722 %	1.1466011466 %	0.102227090179 %	0.158892293724 %	0.0 %
