BQMall__QP_32_nF_5_MSizeL1_32768_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TEncCu::xCompressCU	107785	48567	38939	7981	23600	2254	162	4	0	99642	24963	36685	17.325427183 %	7.40455536485 %	29.545402601 %	0.0850013569494 %	0.150299206754 %	0.00457111512353 %
SAOOffset::operator=	105020	71200	65860	4	1584	2966	2	0	1104	105014	69616	61790	1.88119629874 %	0.00380879832413 %	3.31971399387 %	0.45687376074 %	0.00190439916206 %	0.805486648183 %
__dynamic_cast	99060	40005	36195	46	132	2	20	55	0	98994	39818	36193	0.102704553235 %	0.0464365031294 %	0.175853018373 %	0.042793563848 %	0.0201897839693 %	0.0721784776903 %
std::istream::read	98400	43200	36000	10	10	5	8	2	2	98382	43188	35993	0.0140765765766 %	0.010162601626 %	0.0189393939394 %	0.00675675675676 %	0.00813008130081 %	0.00505050505051 %
std::basic_filebuf<char,	96004	40802	26402	19	16	0	15	5	0	95970	40781	26402	0.0214450272045 %	0.0197908420482 %	0.0238081066603 %	0.0122543012597 %	0.0156243489855 %	0.00744003333135 %
std::istream::sentry::sentry	91775	38494	19182	26	17	0	8	5	0	91741	38472	19182	0.0287719720845 %	0.028330155271 %	0.0294749982662 %	0.00869850318834 %	0.00871697085263 %	0.00866911713711 %
TComPicYuv::create	87100	6578	15482	42	12	1594	24	0	1553	87034	6566	12335	1.50971051667 %	0.0482204362801 %	7.28014505893 %	1.44466837669 %	0.0275545350172 %	7.0398912058 %
operator	86981	31630	31630	100	63	0	9	5	0	86872	31562	31630	0.108492355615 %	0.11496763661 %	0.0995889977869 %	0.00931836183199 %	0.0103470872949 %	0.00790388871325 %
TEncCu::deriveTestModeAMP	83818	29055	14996	9724	11095	0	13	0	0	74081	17960	14996	16.2815068547 %	11.601326684 %	25.1867153981 %	0.0101666549359 %	0.0155097950321 %	0.0 %
ContextModel3DBuffer::initBuffer	76720	26400	24540	42	595	3	5	101	0	76673	25704	24537	0.501331662228 %	0.0547445255474 %	1.17393011386 %	0.0830330565565 %	0.00651720542231 %	0.198272477424 %
TEncBinCABAC::encodeBinEP	73419	23404	23555	12	0	0	7	0	0	73400	23404	23555	0.00996859891342 %	0.0163445429657 %	0.0 %	0.00581501603283 %	0.00953431673 %	0.0 %
__pow_finite	72231	7361	1480	30	15	0	30	10	0	72171	7336	1480	0.0555062166963 %	0.0415334136313 %	0.169664065151 %	0.0493388592856 %	0.0415334136313 %	0.113109376767 %
std::ostream::sentry::sentry	69930	28490	18130	21	28	0	12	14	0	69897	28448	18130	0.042042042042 %	0.03003003003 %	0.0600600600601 %	0.022308022308 %	0.01716001716 %	0.03003003003 %
ContextModel3DBuffer::calcCost	69626	23862	14912	16	304	0	4	39	0	69606	23519	14912	0.29520295203 %	0.0229799212938 %	0.784030535926 %	0.039667896679 %	0.00574498032344 %	0.100582864806 %
_dl_addr	61676	20724	1946	12	1606	3	12	1369	0	61652	17749	1943	1.92184573068 %	0.0194565146897 %	7.09748566387 %	1.63730348801 %	0.0194565146897 %	6.03881782091 %
TComDataCU::getCtxInterDir	61035	61035	0	10873	93	0	0	0	0	50162	60942	0	0 %	0 %	0 %	0 %	0 %	0 %
std::basic_string<char,	60712	22892	11396	9	488	27	3	1	25	60700	22403	11344	0.551578947368 %	0.0148240874951 %	1.50198320112 %	0.0305263157895 %	0.00494136249835 %	0.0758282781148 %
TEncSampleAdaptiveOffset::getStatistics	56930	22880	16470	95	320	20	55	36	4	56780	22524	16446	0.451807228916 %	0.166871596698 %	0.864040660737 %	0.0986705442459 %	0.0966098717724 %	0.10165184244 %
vfprintf	55900	17961	15010	531	137	96	234	49	31	55135	17775	14883	0.859673009193 %	0.949910554562 %	0.706681629311 %	0.353321105873 %	0.418604651163 %	0.242637469291 %
TAppEncCfg::parseCfg	54581	25430	35026	1250	283	696	1080	1	624	52251	25146	33706	1.93763745578 %	2.29017423646 %	1.61935953421 %	1.48213183584 %	1.9787105403 %	1.03380971285 %
0x0006dd0f	54270	10854	0	13	0	0	2	0	0	54255	10854	0	0 %	0 %	0 %	0 %	0 %	0 %
std::string::_Rep::_S_create	54018	11048	12889	96	16	331	16	1	329	53906	11031	12229	0.568276569816 %	0.177718538265 %	1.44963863475 %	0.443845808479 %	0.0296197563775 %	1.37861887455 %
_IO_file_xsputn@@GLIBC_2.1	50913	12685	6983	66	24	37	29	15	10	50818	12646	6936	0.179935110015 %	0.129632903188 %	0.310148464511 %	0.0765078420538 %	0.0569599120068 %	0.127110026439 %
std::string::find_first_not_of	50868	18095	16770	12	0	0	3	0	0	50853	18095	16770	0.0139969440006 %	0.0235904694503 %	0.0 %	0.00349923600014 %	0.00589761736259 %	0.0 %
TEncCu::xEncodeCU	50504	24884	13038	1473	3073	315	25	15	0	49006	21796	12723	5.49725193947 %	2.91660066529 %	8.93412794684 %	0.0452355642006 %	0.0495010296214 %	0.0395548757977 %
char*	50058	14633	16209	33	4	333	10	0	329	50015	14629	15547	0.457354758962 %	0.0659235287067 %	1.09266584528 %	0.419035846724 %	0.0199768268808 %	1.0667271902 %
TComDataCU::destroy	49464	13667	19617	14	1222	149	14	869	105	49436	11576	19363	1.67375646541 %	0.0283034125829 %	4.11909626247 %	1.19398656161 %	0.0283034125829 %	2.92633096984 %
TComDataCU::create	49429	12586	25933	36	323	286	15	0	0	49378	12263	25647	0.733387911038 %	0.0728317384531 %	1.58103792933 %	0.0170555328148 %	0.0303465576888 %	0.0 %
std::_Rb_tree<std::string,	48478	16951	15541	19	10	2	14	0	0	48445	16941	15539	0.0382857848586 %	0.0391930360163 %	0.0369321679183 %	0.0172903544523 %	0.0288790791699 %	0.0 %
__cxxabiv1::__vmi_class_type_info::__do_dyncast	45148	20066	11288	148	46	10	29	21	1	44971	19999	11277	0.266659695171 %	0.327810755737 %	0.178605600561 %	0.0666649237928 %	0.0642331886241 %	0.0701664859348 %
std::string::_M_mutate	45136	15643	9639	36	1	10	21	0	8	45079	15642	9621	0.0667442983328 %	0.0797589507267 %	0.043509216043 %	0.0411826521628 %	0.0465260545906 %	0.0316430662131 %
__cxxabiv1::__si_class_type_info::__do_dyncast	44730	20448	10224	52	0	0	12	0	0	44666	20448	10224	0.0689636879658 %	0.116253074 %	0.0 %	0.0159146972229 %	0.0268276324614 %	0.0 %
__printf_fp	42819	11970	8732	573	83	48	320	27	9	41926	11860	8675	1.1082948946 %	1.33819098998 %	0.632789102502 %	0.560444577384 %	0.747331791962 %	0.173896241909 %
TEncSbac::codeSaoTypeIdx	41280	19440	14160	8	8	4	5	4	1	41267	19428	14155	0.0267094017094 %	0.0193798449612 %	0.0357142857143 %	0.0133547008547 %	0.0121124031008 %	0.014880952381 %
char*	38150	8968	10615	186	0	14	3	0	11	37961	8968	10590	0.346422323455 %	0.4875491481 %	0.071490578563 %	0.0242495626418 %	0.00786369593709 %	0.056171168871 %
TComPicSym::deriveLoopFilterBoundaryAvailibility	36683	18216	7251	84	2059	5	58	1	1	36541	16156	7245	3.456154465 %	0.228988904942 %	8.10460596065 %	0.0965406275141 %	0.158111386746 %	0.00785330034947 %
operator	36465	13260	13260	18	99	5	3	4	2	36444	13157	13253	0.193696911963 %	0.0493624023036 %	0.392156862745 %	0.0142891164563 %	0.0082270670506 %	0.0226244343891 %
operator	36465	13260	13260	16	35	0	6	4	0	36443	13221	13260	0.080971659919 %	0.0438776909365 %	0.13197586727 %	0.0158767960626 %	0.0164541341012 %	0.0150829562594 %
_IO_file_overflow@@GLIBC_2.1	31726	9386	5424	47	7	29	19	0	8	31660	9379	5387	0.178356541172 %	0.148143478535 %	0.243079000675 %	0.0580195977308 %	0.059887789195 %	0.0540175557056 %
TEncSbac::codeSAOBlkParam	30677	8736	8848	26	110	0	15	0	0	30636	8626	8848	0.281801040177 %	0.0847540502657 %	0.625568698817 %	0.0310809970784 %	0.048896567461 %	0.0 %
copyPlane	27915	12495	9840	15	80	0	13	2	0	27887	12413	9840	0.189054726368 %	0.0537345513165 %	0.358182225207 %	0.0298507462687 %	0.0465699444743 %	0.00895455563018 %
TEncSampleAdaptiveOffset::deriveModeMergeRDO	27449	11446	8779	42	0	0	32	0	0	27375	11446	8779	0.088098334522 %	0.153011038654 %	0.0 %	0.0671225405882 %	0.116579838974 %	0.0 %
0x001366bb	27070	27070	0	13	0	0	0	0	0	27057	27070	0	0 %	0 %	0 %	0 %	0 %	0 %
std::_Rb_tree_insert_and_rebalance	25855	9053	6345	46	26	3	11	0	0	25798	9027	6342	0.181804959639 %	0.177915296848 %	0.188336147552 %	0.0266647274138 %	0.0425449622897 %	0.0 %
0x001366bf	24952	24952	0	29	0	0	5	0	0	24918	24952	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncSearch::xGetIntraBitsQTChroma	24832	12416	10088	850	559	0	4	0	0	23978	11857	10088	2.97659286801 %	3.42300257732 %	2.48400284394 %	0.00845022815616 %	0.0161082474227 %	0.0 %
std::string::find_first_of	24342	8340	7652	76	0	0	3	0	0	24263	8340	7652	0.188426637576 %	0.312217566346 %	0.0 %	0.00743789358854 %	0.0123243776189 %	0.0 %
std::istreambuf_iterator<char,	24120	7336	5852	298	14	0	26	0	0	23796	7322	5852	0.836281762625 %	1.23548922056 %	0.106157112527 %	0.0696901468854 %	0.107794361526 %	0.0 %
__strlen_sse2_bsf	23820	4713	1330	17	764	0	6	755	0	23797	3194	1330	2.61527642903 %	0.071368597817 %	12.6427271223 %	2.54830392124 %	0.0251889168766 %	12.4937944729 %
TComSlice::initEqualRef	23690	750	5850	55	0	162	55	0	145	23580	750	5543	0.716408055464 %	0.232165470663 %	2.45454545455 %	0.660283922086 %	0.232165470663 %	2.19696969697 %
pow	23680	8880	8880	15	0	8	15	0	2	23650	8880	8870	0.0555019305019 %	0.0633445945946 %	0.045045045045 %	0.0410231660232 %	0.0633445945946 %	0.0112612612613 %
std::basic_string<char,	22936	8192	6554	56	6	0	4	0	0	22876	8186	6554	0.164534791147 %	0.244157656087 %	0.0406890004069 %	0.0106151478159 %	0.0174398325776 %	0.0 %
0x0006e55f	21730	4346	0	11	0	0	6	0	0	21713	4346	0	0 %	0 %	0 %	0 %	0 %	0 %
df::program_options_lite::Options::~Options	21142	8163	5051	12	1599	0	12	2	0	21118	6562	5051	4.6891372686 %	0.0567590577996 %	12.1008021795 %	0.040749796251 %	0.0567590577996 %	0.0151354623884 %
TEncSlice::compressSlice	21111	11302	6945	1795	3580	476	68	23	0	19248	7699	6469	14.8661009198 %	8.50267632988 %	22.2283115033 %	0.231210935515 %	0.322106958458 %	0.126048117499 %
_dl_name_match_p	20612	5140	6458	33	108	15	6	7	8	20573	5025	6435	0.484321639242 %	0.16010091209 %	1.06052767719 %	0.0651971437442 %	0.0291092567436 %	0.129332643559 %
strchrnul	20352	2577	341	40	125	0	24	108	0	20288	2344	341	0.709067468844 %	0.196540880503 %	4.28375599726 %	0.567253975075 %	0.117924528302 %	3.70116518163 %
std::string::_Rep::_M_destroy	20255	7366	7366	24	14	2	7	1	0	20224	7351	7364	0.114328179038 %	0.118489261911 %	0.108607113766 %	0.0228656358076 %	0.0345593680573 %	0.00678794461037 %
std::codecvt<char,	20120	2515	0	9	0	0	2	0	0	20109	2515	0	0 %	0 %	0 %	0 %	0 %	0 %
__mpn_divrem	18619	6580	4190	54	0	18	36	0	5	18529	6580	4167	0.244989621967 %	0.290026317203 %	0.16713091922 %	0.139507979176 %	0.193350878135 %	0.0464252553389 %
df::program_options_lite::scanLine	18413	5126	7104	256	13	0	19	0	0	18138	5113	7104	0.877851385308 %	1.39032205507 %	0.106295993459 %	0.06200437294 %	0.103187965025 %	0.0 %
std::locale::id::_M_id	17798	6611	2265	41	35	0	4	16	0	17753	6560	2265	0.284921646547 %	0.230362962131 %	0.394321766562 %	0.0749793806703 %	0.0224744353298 %	0.180261379 %
_dl_fixup	17695	6847	3326	43	1081	15	12	207	7	17640	5559	3304	4.08712501794 %	0.243006499011 %	10.7736164357 %	0.810965982489 %	0.0678157671659 %	2.10360758872 %
std::_Rb_tree<std::string,	17196	4878	4101	93	482	0	4	0	0	17099	4396	4101	2.19675262655 %	0.540823447313 %	5.36808107807 %	0.0152817574021 %	0.0232612235404 %	0.0 %
std::basic_string<char,	17116	5268	7242	151	6	74	4	0	71	16961	5262	7097	0.779720515763 %	0.882215470904 %	0.639488409273 %	0.253156011611 %	0.0233699462491 %	0.567545963229 %
std::_Rb_tree<std::string,	17092	5413	3659	24	1025	0	23	0	0	17045	4388	3659	4.00932579116 %	0.140416569155 %	11.2985008818 %	0.087907047852 %	0.134565878774 %	0.0 %
std::locale::locale	17091	5697	5697	215	2	13	8	0	5	16868	5695	5679	0.807442513604 %	1.25797203206 %	0.131648235914 %	0.0456380551167 %	0.0468082616582 %	0.0438827453045 %
TEncSlice::encodeSlice	17085	7551	5277	115	351	9	59	8	0	16911	7192	5268	1.58793835456 %	0.673105062921 %	2.80636108513 %	0.223982883696 %	0.345332162716 %	0.0623635796695 %
ContextModel3DBuffer::ContextModel3DBuffer	16926	9672	7254	4	0	588	2	0	573	16920	9672	6093	1.74878884556 %	0.0236322816968 %	3.47394540943 %	1.69857024696 %	0.0118161408484 %	3.38532435307 %
TEncSampleAdaptiveOffset::decideBlkParams	16167	5002	7199	67	346	83	44	0	7	16056	4656	7109	1.74844895657 %	0.414424444857 %	3.51610523728 %	0.179780033841 %	0.272159336921 %	0.057372346529 %
TComDataCU::TComDataCU	16132	296	12432	41	0	1514	18	0	1505	16073	296	9413	5.38808038808 %	0.254153235805 %	11.8950345695 %	5.2772002772 %	0.111579469378 %	11.8243243243 %
TEncSbac::codeSaoUflc	15852	9247	5284	0	0	0	0	0	0	15852	9247	5284	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
SAOOffset::SAOOffset	15270	4581	6108	7	0	45	2	0	1	15261	4581	6062	0.200315882738 %	0.0458415193189 %	0.420993544766 %	0.0115566855426 %	0.0130975769483 %	0.0093554121059 %
SAOBlkParam::operator=	14715	3270	7085	8	0	0	4	0	0	14703	3270	7085	0.0319106501795 %	0.0543662928984 %	0.0 %	0.0159553250897 %	0.0271831464492 %	0.0 %
std::basic_istream<char,	14444	5080	3817	46	9	0	13	1	0	14385	5070	3817	0.235636862174 %	0.31847133758 %	0.101157693605 %	0.0599802921897 %	0.090002769316 %	0.0112397437338 %
TComSampleAdaptiveOffset::offsetCTU	14360	4742	3140	34	157	0	30	2	0	14296	4583	3140	0.858735725205 %	0.236768802228 %	1.99188023344 %	0.143871953961 %	0.208913649025 %	0.0253742704897 %
__memmove_ssse3	13992	3689	2750	233	403	800	91	45	270	13668	3241	1680	7.02853506926 %	1.66523727844 %	18.6830253145 %	1.98717634966 %	0.650371640938 %	4.89206398509 %
std::locale::_Impl::_M_install_facet	13834	4652	332	7	1	0	7	0	0	13820	4651	332	0.0425124880434 %	0.0505999710857 %	0.0200642054575 %	0.0371984270379 %	0.0505999710857 %	0.0 %
std::string::find_last_not_of	13747	3605	4072	3	0	0	2	0	0	13742	3605	4072	0.014002987304 %	0.0218229431876 %	0.0 %	0.00933532486931 %	0.0145486287917 %	0.0 %
TAppEncCfg::xCheckParameter	13487	5344	2492	171	30	82	169	1	1	13147	5313	2409	1.3272053651 %	1.26788759546 %	1.4293006636 %	0.801950944989 %	1.25305850078 %	0.0255232261358 %
std::string::_Rep::_M_dispose	13466	4126	2648	18	505	0	4	0	0	13444	3621	2648	2.58399209486 %	0.133669983663 %	7.45497490404 %	0.0197628458498 %	0.0297044408139 %	0.0 %
std::locale::~locale	13104	4368	2496	23	5	0	4	0	0	13077	4363	2496	0.140224358974 %	0.175518925519 %	0.0728438228438 %	0.0200320512821 %	0.030525030525 %	0.0 %
TComTrQuant::setFlatScalingList	13010	2185	7945	15	5	0	15	0	0	12980	2180	7945	0.0864304235091 %	0.115295926211 %	0.0493583415597 %	0.0648228176318 %	0.115295926211 %	0.0 %
std::string::find	12632	3951	3158	9	49	0	3	0	0	12620	3902	3158	0.293804771795 %	0.0712476250792 %	0.689267126178 %	0.0151967985411 %	0.0237492083597 %	0.0 %
std::basic_ios<char,	12464	3744	5921	232	151	0	36	30	0	12196	3563	5921	1.73076054047 %	1.86136071887 %	1.5623383342 %	0.298251163631 %	0.288831835687 %	0.310398344542 %
SAOBlkParam::~SAOBlkParam	12307	1985	3970	6	0	0	2	0	0	12299	1985	3970	0.0328551089694 %	0.0487527423418 %	0.0 %	0.0109517029898 %	0.0162509141139 %	0.0 %
std::vector<unsigned	11732	3391	3129	88	48	56	23	4	6	11621	3339	3067	1.05193951348 %	0.750085236959 %	1.59509202454 %	0.180802103879 %	0.196045005114 %	0.153374233129 %
putc	11368	3857	3045	9	3	0	5	0	0	11354	3854	3045	0.0656814449918 %	0.079169598874 %	0.0434656621269 %	0.0273672687466 %	0.0439831104856 %	0.0 %
TComCUMvField::destroy	11248	3552	3848	3	112	36	3	73	27	11242	3367	3785	0.809738309738 %	0.0266714082504 %	2.0 %	0.552338052338 %	0.0266714082504 %	1.35135135135 %
std::ios_base::ios_base	11200	960	5120	95	20	62	11	10	45	11094	930	5013	1.02430555556 %	0.848214285714 %	1.34868421053 %	0.381944444444 %	0.0982142857143 %	0.904605263158 %
std::string::_M_leak_hard	11026	3863	3539	230	3	0	3	0	0	10793	3860	3539	1.26438029086 %	2.08597859605 %	0.0405295865982 %	0.0162795745605 %	0.0272084164702 %	0.0 %
TEncSbac::codeSaoMerge	11018	5509	3148	0	37	2	0	0	0	11018	5472	3146	0.198221092757 %	0.0 %	0.450502483539 %	0.0 %	0.0 %	0.0 %
TEncBinCABAC::encodeAlignedBinsEP	10851	2594	2328	10	0	0	4	0	0	10837	2594	2328	0.0633994801243 %	0.0921574048475 %	0.0 %	0.0253597920497 %	0.036862961939 %	0.0 %
std::string::append	10765	4427	3855	107	6	13	9	5	6	10649	4416	3836	0.661521499449 %	0.993961913609 %	0.229413185221 %	0.105003412611 %	0.0836042731073 %	0.132818159865 %
TComPic::getSAOMergeAvailability	10440	7200	1080	18	463	0	6	2	0	10416	6735	1080	2.56944444444 %	0.172413793103 %	5.59178743961 %	0.042735042735 %	0.0574712643678 %	0.024154589372 %
std::ios_base::_M_init	10403	3469	4729	51	22	0	18	10	0	10334	3437	4729	0.392452018709 %	0.490243199077 %	0.268358136131 %	0.150529541423 %	0.173027011439 %	0.121980970969 %
std::__detail::_List_node_base::_M_hook	10368	5760	4608	22	15	9	6	2	0	10340	5743	4599	0.221836419753 %	0.212191358025 %	0.231481481481 %	0.0385802469136 %	0.0578703703704 %	0.0192901234568 %
__overflow	9922	4699	3133	16	16	5	6	1	1	9900	4682	3127	0.208403740002 %	0.161257810925 %	0.268130745659 %	0.0450602681086 %	0.060471679097 %	0.0255362614913 %
std::basic_ios<char,	9649	2492	4669	180	24	0	19	10	0	9450	2458	4669	1.21356335515 %	1.86547828791 %	0.335148722245 %	0.17251635931 %	0.196911597057 %	0.139645300936 %
bool	9645	3734	2801	61	59	0	15	30	0	9569	3645	2801	0.741656365884 %	0.632452047693 %	0.902830910482 %	0.278121137206 %	0.155520995334 %	0.459066564652 %
bool	9641	3732	2799	135	22	0	12	10	0	9494	3700	2799	0.970813752164 %	1.40026968157 %	0.336854999234 %	0.136037595845 %	0.124468416139 %	0.153115908743 %
bool	9641	3732	2799	42	12	0	4	5	0	9595	3715	2799	0.333910462528 %	0.435639456488 %	0.183739090492 %	0.0556517437546 %	0.0414894720465 %	0.0765579543715 %
0x00019b20	9548	9548	0	1	0	0	1	0	0	9546	9548	0	0 %	0 %	0 %	0 %	0 %	0 %
SAOBlkParam::SAOBlkParam	9528	2382	5161	16	0	0	6	0	0	9506	2382	5161	0.0937262023314 %	0.16792611251 %	0.0 %	0.0351473258743 %	0.0629722921914 %	0.0 %
btowc	9472	2944	1920	4	4	0	4	0	0	9464	2940	1920	0.0558035714286 %	0.0422297297297 %	0.0822368421053 %	0.0279017857143 %	0.0422297297297 %	0.0 %
initZscanToRaster	9459	3453	3591	2	0	32	2	0	32	9455	3453	3527	0.206023147307 %	0.0211438841315 %	0.45428733674 %	0.206023147307 %	0.0211438841315 %	0.45428733674 %
std::locale::operator=	9450	3465	2205	29	0	0	4	0	0	9417	3465	2205	0.191798941799 %	0.306878306878 %	0.0 %	0.026455026455 %	0.042328042328 %	0.0 %
sbrk	9375	2745	2050	15	84	25	8	3	2	9352	2658	2023	0.875088214538 %	0.16 %	2.2732012513 %	0.0917431192661 %	0.0853333333333 %	0.104275286757 %
TEncGOP::compressGOP	9314	4263	3811	792	649	308	429	94	73	8093	3520	3430	10.0586611456 %	8.50332832295 %	11.8528610354 %	3.42765125374 %	4.60596950827 %	2.0683675997 %
__GI_mempcpy	9305	3595	1311	8	2	33	5	2	19	9292	3591	1259	0.302582506509 %	0.0859752821064 %	0.71341214839 %	0.182956864401 %	0.0537345513165 %	0.428047289034 %
std::ctype<char>	9164	3792	2844	99	0	0	10	0	0	9055	3792	2844	0.626582278481 %	1.08031427324 %	0.0 %	0.0632911392405 %	0.109122653863 %	0.0 %
systrim.isra.1	9132	2765	1908	13	6	3	7	0	0	9112	2759	1905	0.159362549801 %	0.142356548401 %	0.192595762893 %	0.0507062658457 %	0.0766535260622 %	0.0 %
std::num_get<char,	9019	3732	2799	61	0	0	10	0	0	8948	3732	2799	0.392282958199 %	0.67634992793 %	0.0 %	0.064308681672 %	0.110877037366 %	0.0 %
std::num_put<char,	9019	3732	2799	20	0	0	8	0	0	8991	3732	2799	0.128617363344 %	0.221754074731 %	0.0 %	0.0514469453376 %	0.0887016298924 %	0.0 %
__mpn_mul_1	8979	2825	1540	7	0	1	3	0	0	8969	2825	1539	0.0599520383693 %	0.0779596837064 %	0.0229095074456 %	0.0224820143885 %	0.033411293017 %	0.0 %
0x00084ec0	8863	2532	1267	10	20	0	2	10	0	8851	2502	1267	0.23692939504 %	0.112828613336 %	0.526454330087 %	0.0947717580161 %	0.0225657226673 %	0.263227165043 %
std::string::assign	8811	3012	1872	72	24	0	26	0	0	8713	2988	1872	0.700985761227 %	0.817160367722 %	0.4914004914 %	0.189850310332 %	0.295085688344 %	0.0 %
std::string::reserve	8576	3388	2394	81	11	0	18	5	0	8477	3372	2394	0.640757765706 %	0.944496268657 %	0.190245589761 %	0.160189441426 %	0.209888059701 %	0.0864752680733 %
__printf_chk	8316	3036	2508	35	32	6	30	5	1	8251	2999	2501	0.526695526696 %	0.420875420875 %	0.685425685426 %	0.25974025974 %	0.36075036075 %	0.108225108225 %
std::basic_ostream<char,	8233	3871	2178	48	9	3	30	0	0	8155	3862	2175	0.420109228399 %	0.583019555448 %	0.198379897504 %	0.2100546142 %	0.364387222155 %	0.0 %
TComSampleAdaptiveOffset::getMergeList	8192	2248	2104	12	0	0	6	0	0	8174	2248	2104	0.0956632653061 %	0.146484375 %	0.0 %	0.0478316326531 %	0.0732421875 %	0.0 %
TComLoopFilter::loopFilterPic	8105	3125	4225	25	87	0	15	0	0	8065	3038	4225	0.724684568101 %	0.308451573103 %	1.18367346939 %	0.0970559689421 %	0.185070943862 %	0.0 %
std::ostreambuf_iterator<char,	7655	2235	2388	14	67	0	9	0	0	7632	2168	2388	0.659716566216 %	0.18288700196 %	1.44927536232 %	0.0733018406907 %	0.117570215545 %	0.0 %
SAOBlkParam::reset	7650	1700	3825	10	0	0	5	0	0	7635	1700	3825	0.0759013282732 %	0.130718954248 %	0.0 %	0.0379506641366 %	0.0653594771242 %	0.0 %
df::program_options_lite::Option<int>::~Option	7577	1991	1988	3	203	0	3	0	0	7571	1788	1988	1.78262374524 %	0.0395935066649 %	5.10178436793 %	0.0259605399792 %	0.0395935066649 %	0.0 %
std::basic_stringbuf<char,	7379	2728	1896	138	34	0	54	23	0	7187	2671	1896	1.43297508956 %	1.87017211004 %	0.735294117647 %	0.641506290094 %	0.731806477843 %	0.497404844291 %
