BQMall__QP_32_nF_5_MSizeL1_16384_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TComDataCU::isLastSubCUOfCtu	190828	98254	30336	435	1610	0	6	3	0	190387	96641	30336	0.640226912697 %	0.227953969019 %	1.2520413718 %	0.00281762455466 %	0.00314419267613 %	0.00233299634497 %
TComDataCU::getIntraSizeIdx	186036	31038	0	8868	232	0	3	0	0	177165	30806	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncBinCABAC::encodeBinsEP	182821	70806	50925	18	0	0	11	0	0	182792	70806	50925	0.00591032073341 %	0.00984569606336 %	0.0 %	0.00361186267041 %	0.00601681426094 %	0.0 %
ContextModel::init	172498	28280	11312	27	0	1005	4	0	74	172467	28280	10233	0.486585883351 %	0.0156523553896 %	2.53839159426 %	0.0367768400207 %	0.00231886746513 %	0.186906445747 %
TEncSbac::codeSaoMaxUvlc	172485	80505	48684	19	0	0	10	0	0	172456	80505	48684	0.00629818943628 %	0.0110154506189 %	0.0 %	0.00331483654541 %	0.00579760558889 %	0.0 %
__memchr_sse2_bsf	151835	34042	333	32	371	0	19	255	0	151784	33416	333	0.216422318887 %	0.0210755095992 %	1.07927272727 %	0.14714569572 %	0.0125135838245 %	0.741818181818 %
TEncSbac::xWriteEpExGolomb	150569	40535	33165	7692	0	0	5	0	0	142872	40535	33165	3.42980973741 %	5.10862129655 %	0.0 %	0.00222946550794 %	0.00332073667222 %	0.0 %
SAOOffset::reset	148506	8406	100872	15	0	4472	5	0	3131	148486	8406	93269	1.74060453713 %	0.0101006019959 %	4.09231501309 %	1.21652235981 %	0.00336686733196 %	2.86516956753 %
df::program_options_lite::Options::addOption	146684	45001	44151	168	648	0	30	0	0	146486	44353	44151	0.346003154735 %	0.114531918955 %	0.726848528356 %	0.0127207042182 %	0.0204521283848 %	0.0 %
operator	142398	39555	39555	56	262	34	6	4	5	142336	39289	39516	0.158910739116 %	0.0393263950336 %	0.374162558463 %	0.00677176445095 %	0.00421354232503 %	0.0113765642776 %
TEncCu::finishCU	127326	65284	31146	435	1906	6	6	4	0	126885	63374	31140	1.04891042028 %	0.341642712408 %	1.98278544022 %	0.00446915389978 %	0.00471231327459 %	0.00414808669501 %
write	123101	32411	13110	31	79	0	10	0	0	123060	32332	13110	0.0652346668881 %	0.025182573659 %	0.173546275345 %	0.00593042426255 %	0.00812341085775 %	0.0 %
0x0006ce60	119578	119578	0	7	0	0	2	0	0	119569	119578	0	0 %	0 %	0 %	0 %	0 %	0 %
check_match.isra.0	117907	46876	21806	76	503	164	10	87	58	117821	46286	21584	0.398201394509 %	0.0644575809748 %	0.971142366268 %	0.0830702774547 %	0.00848126065458 %	0.21111790571 %
std::basic_filebuf<char,	116330	41446	27408	15	120	1	13	12	0	116302	41314	27407	0.073440470019 %	0.0128943522737 %	0.17573416214 %	0.0135000864006 %	0.0111751053039 %	0.0174281813693 %
TComOutputBitstream::addSubstream	114790	51030	50980	10	238	1	4	1	0	114776	50791	50979	0.114852398524 %	0.00871156024044 %	0.234290755808 %	0.00230627306273 %	0.00348462409618 %	0.000980296049407 %
TEncSbac::TEncSbac	112788	1404	48750	58	0	5021	29	0	5004	112701	1404	38725	3.11706005818 %	0.0514239103451 %	10.0111656099 %	3.08882915393 %	0.0257119551725 %	9.97727000837 %
std::ostream::write	111504	55752	31512	34	15	0	20	8	0	111450	55729	31512	0.0246518554294 %	0.0304921796527 %	0.0171892189219 %	0.0140867745311 %	0.0179365762663 %	0.00916758342501 %
TEncCu::xCompressCU	107788	48570	38939	7983	27304	2621	162	11	0	99643	21255	36318	19.4104364122 %	7.40620477233 %	34.1964826475 %	0.0885830299493 %	0.150295023565 %	0.0125701356432 %
SAOOffset::operator=	106436	72160	66748	4	2686	3245	2	0	1104	106430	69474	62399	2.4190524325 %	0.00375812694953 %	4.26973248481 %	0.450795617582 %	0.00187906347476 %	0.79477063956 %
__dynamic_cast	99684	40257	36423	46	164	2	20	55	0	99618	40038	36421	0.12020593772 %	0.0461458207937 %	0.216484089724 %	0.0425256855141 %	0.0200634003451 %	0.0717266562337 %
std::istream::read	98400	43200	36000	10	16	5	8	2	0	98382	43182	35995	0.017454954955 %	0.010162601626 %	0.0265151515152 %	0.00563063063063 %	0.00813008130081 %	0.00252525252525 %
std::basic_filebuf<char,	96004	40802	26402	19	22	0	15	1	0	95970	40779	26402	0.0251213175825 %	0.0197908420482 %	0.0327361466579 %	0.00980344100779 %	0.0156243489855 %	0.00148800666627 %
std::istream::sentry::sentry	91824	38516	19189	26	24	0	8	3	0	91790	38489	19189	0.0334383296886 %	0.028315037463 %	0.041590850013 %	0.00735643253148 %	0.00871231921938 %	0.00519885625162 %
TComPicYuv::create	87100	6578	15482	42	17	1593	24	0	1553	87034	6561	12336	1.51337486259 %	0.0482204362801 %	7.2982774252 %	1.44466837669 %	0.0275545350172 %	7.0398912058 %
operator	87025	31646	31646	101	69	3	8	5	0	86916	31572	31643	0.115090109568 %	0.116058603849 %	0.113758452885 %	0.00864838973636 %	0.00919276070095 %	0.00789989256146 %
TEncCu::deriveTestModeAMP	84035	29112	15082	9728	11183	0	13	0	0	74294	17929	15082	16.3075435354 %	11.5761289939 %	25.3043399557 %	0.0101381122835 %	0.0154697447492 %	0.0 %
ContextModel3DBuffer::initBuffer	76720	26400	24540	42	595	4	5	76	0	76673	25729	24536	0.50211499295 %	0.0547445255474 %	1.1758932077 %	0.0634497885007 %	0.00651720542231 %	0.149195131527 %
__pow_finite	72231	7361	1480	30	540	0	30	10	0	72171	6811	1480	0.703078744819 %	0.0415334136313 %	6.10790634544 %	0.0493388592856 %	0.0415334136313 %	0.113109376767 %
TEncBinCABAC::encodeBinEP	71733	22863	23037	12	0	0	7	0	0	71714	22863	23037	0.0102012190457 %	0.0167287022709 %	0.0 %	0.00595071110998 %	0.00975840965804 %	0.0 %
std::ostream::sentry::sentry	69930	28490	18130	21	31	0	12	8	0	69897	28451	18130	0.044616044616 %	0.03003003003 %	0.0664950664951 %	0.01716001716 %	0.01716001716 %	0.01716001716 %
ContextModel3DBuffer::calcCost	69740	23904	14936	16	362	0	4	39	0	69720	23503	14936	0.348130410757 %	0.0229423573272 %	0.932028836251 %	0.0396021366734 %	0.0057355893318 %	0.100411946447 %
_dl_addr	61676	20724	1946	12	1622	3	12	1369	0	61652	17733	1943	1.94081521353 %	0.0194565146897 %	7.16806352007 %	1.63730348801 %	0.0194565146897 %	6.03881782091 %
TComDataCU::getCtxInterDir	61210	61210	0	10907	269	0	0	1	0	50303	60940	0	0 %	0 %	0 %	0 %	0 %	0 %
std::basic_string<char,	60712	22892	11396	9	573	31	3	1	25	60700	22318	11340	0.645263157895 %	0.0148240874951 %	1.76154923005 %	0.0305263157895 %	0.00494136249835 %	0.0758282781148 %
TEncSampleAdaptiveOffset::getStatistics	56930	22880	16470	95	2313	264	55	33	0	56780	20534	16206	2.77523888658 %	0.166871596698 %	6.54891994917 %	0.091400083091 %	0.0966098717724 %	0.0838627700127 %
vfprintf	55900	17961	15010	531	143	103	234	57	31	55135	17761	14876	0.874300953067 %	0.949910554562 %	0.74611021807 %	0.362322917487 %	0.418604651163 %	0.26690121622 %
TAppEncCfg::parseCfg	54581	25430	35026	1250	506	908	1080	1	624	52251	24923	33494	2.31577666316 %	2.29017423646 %	2.33889109435 %	1.48213183584 %	1.9787105403 %	1.03380971285 %
0x0006dd0f	54290	10858	0	13	0	0	2	0	0	54275	10858	0	0 %	0 %	0 %	0 %	0 %	0 %
std::string::_Rep::_S_create	54142	11072	12917	96	18	333	14	1	329	54032	11053	12255	0.572116061486 %	0.177311514166 %	1.46317061987 %	0.440286186021 %	0.0258579291493 %	1.37563049731 %
_IO_file_xsputn@@GLIBC_2.1	50913	12685	6983	66	24	38	29	15	10	50818	12646	6935	0.181351921905 %	0.129632903188 %	0.315232865568 %	0.0765078420538 %	0.0569599120068 %	0.127110026439 %
std::string::find_first_not_of	50868	18095	16770	12	0	0	3	0	0	50853	18095	16770	0.0139969440006 %	0.0235904694503 %	0.0 %	0.00349923600014 %	0.00589761736259 %	0.0 %
TEncCu::xEncodeCU	50504	24884	13038	1473	3528	349	25	13	0	49006	21343	12689	6.05025671183 %	2.91660066529 %	10.2236168978 %	0.0429737859905 %	0.0495010296214 %	0.034280892358 %
char*	50181	14662	16244	33	6	333	10	0	329	50138	14656	15582	0.458766510045 %	0.0657619417708 %	1.09687439332 %	0.418069480928 %	0.0199278611427 %	1.06451821653 %
TComDataCU::destroy	49464	13667	19617	14	1223	148	14	877	104	49436	11567	19365	1.67375646541 %	0.0283034125829 %	4.11909626247 %	1.20244598057 %	0.0283034125829 %	2.9473620959 %
TComDataCU::create	49429	12586	25933	36	771	1067	15	0	0	49378	11815	24866	2.13080456633 %	0.0728317384531 %	4.77167112334 %	0.0170555328148 %	0.0303465576888 %	0.0 %
std::_Rb_tree<std::string,	48478	16951	15541	19	22	4	14	0	0	48445	16929	15537	0.0555761393109 %	0.0391930360163 %	0.0800196971562 %	0.0172903544523 %	0.0288790791699 %	0.0 %
__cxxabiv1::__vmi_class_type_info::__do_dyncast	45436	20194	11360	148	65	12	29	21	1	45259	20108	11347	0.292245746201 %	0.325732899023 %	0.244026113963 %	0.0662423691388 %	0.0638260410247 %	0.0697217468467 %
std::string::_M_mutate	45136	15643	9639	36	1	11	17	0	8	45083	15642	9620	0.0681643897867 %	0.0797589507267 %	0.0474645993197 %	0.0355022863472 %	0.0376639489543 %	0.0316430662131 %
__cxxabiv1::__si_class_type_info::__do_dyncast	45010	20576	10288	52	0	0	12	0	0	44946	20576	10288	0.0685346759101 %	0.115529882248 %	0.0 %	0.0158156944408 %	0.0266607420573 %	0.0 %
__printf_fp	42784	11954	8737	567	84	48	313	37	9	41904	11833	8680	1.10122095313 %	1.3252617801 %	0.637958532695 %	0.565576998818 %	0.731581899776 %	0.222318882606 %
TEncSbac::codeSaoTypeIdx	41112	19359	14103	8	516	13	5	3	0	41099	18840	14090	0.720090111835 %	0.0194590387235 %	1.58089773474 %	0.0107275994314 %	0.0121618992022 %	0.00896539358078 %
char*	38272	8996	10649	186	0	15	3	0	11	38083	8996	10623	0.347048362312 %	0.485994983278 %	0.0763553066938 %	0.0241725227481 %	0.00783862876254 %	0.0559938915755 %
TComPicSym::deriveLoopFilterBoundaryAvailibility	36588	18160	7232	84	2607	18	48	0	0	36456	15553	7214	4.37076476283 %	0.22958346999 %	10.3379017013 %	0.0774443368829 %	0.13119055428 %	0.0 %
operator	36465	13260	13260	18	189	5	3	4	1	36444	13067	13254	0.336588076526 %	0.0493624023036 %	0.731523378582 %	0.01270143685 %	0.0082270670506 %	0.0188536953243 %
operator	36465	13260	13260	15	35	0	6	4	0	36444	13221	13260	0.0793839803128 %	0.041135335253 %	0.13197586727 %	0.0158767960626 %	0.0164541341012 %	0.0150829562594 %
_IO_file_overflow@@GLIBC_2.1	31726	9386	5424	47	7	30	19	0	7	31660	9379	5387	0.180505415162 %	0.148143478535 %	0.249831195138 %	0.0558707237408 %	0.059887789195 %	0.0472653612424 %
TEncSbac::codeSAOBlkParam	30527	8703	8776	27	111	0	15	0	0	30485	8592	8776	0.287464066992 %	0.0884462934451 %	0.635047771612 %	0.0312460942382 %	0.0491368296917 %	0.0 %
copyPlane	27915	12495	9840	15	80	0	13	2	0	27887	12413	9840	0.189054726368 %	0.0537345513165 %	0.358182225207 %	0.0298507462687 %	0.0465699444743 %	0.00895455563018 %
TEncSampleAdaptiveOffset::deriveModeMergeRDO	27384	11416	8750	42	69	0	32	0	0	27310	11347	8750	0.233438485804 %	0.153374233129 %	0.342160071407 %	0.0672975814932 %	0.116856558574 %	0.0 %
0x001366bb	27078	27078	0	13	0	0	0	0	0	27065	27078	0	0 %	0 %	0 %	0 %	0 %	0 %
std::_Rb_tree_insert_and_rebalance	25855	9053	6345	46	69	8	11	0	0	25798	8984	6337	0.298160133808 %	0.177915296848 %	0.500064943499 %	0.0266647274138 %	0.0425449622897 %	0.0 %
0x001366bf	24960	24960	0	29	0	0	5	0	0	24926	24960	0	0 %	0 %	0 %	0 %	0 %	0 %
std::string::find_first_of	24342	8340	7652	76	0	0	3	0	0	24263	8340	7652	0.188426637576 %	0.312217566346 %	0.0 %	0.00743789358854 %	0.0123243776189 %	0.0 %
std::istreambuf_iterator<char,	24290	7386	5898	300	33	0	26	0	0	23964	7353	5898	0.886251131101 %	1.23507616303 %	0.248419150858 %	0.0691967850109 %	0.107039934129 %	0.0 %
__strlen_sse2_bsf	23838	4718	1332	16	830	0	6	754	0	23816	3134	1332	2.83056745182 %	0.0671197248091 %	13.7190082645 %	2.54282655246 %	0.0251698968034 %	12.4628099174 %
TComSlice::initEqualRef	23690	750	5850	55	0	162	33	0	145	23602	750	5543	0.716408055464 %	0.232165470663 %	2.45454545455 %	0.587652690657 %	0.139299282398 %	2.19696969697 %
pow	23680	8880	8880	15	0	358	15	0	2	23650	8880	8520	0.900096525097 %	0.0633445945946 %	2.01576576577 %	0.0410231660232 %	0.0633445945946 %	0.0112612612613 %
TEncSearch::xGetIntraBitsQTChroma	23616	11808	9594	806	733	0	4	0	0	22806	11075	9594	3.41863254698 %	3.4129403794 %	3.42491355948 %	0.00888533475499 %	0.0169376693767 %	0.0 %
std::basic_string<char,	23020	8222	6578	56	9	0	4	0	0	22960	8213	6578	0.171866737176 %	0.243266724587 %	0.0608108108108 %	0.0105764145955 %	0.0173761946134 %	0.0 %
0x0006e55f	21860	4372	0	11	0	0	6	0	0	21843	4372	0	0 %	0 %	0 %	0 %	0 %	0 %
df::program_options_lite::Options::~Options	21142	8163	5051	12	1785	0	12	2	0	21118	6376	5051	5.23052741879 %	0.0567590577996 %	13.5084001816 %	0.040749796251 %	0.0567590577996 %	0.0151354623884 %
TEncSlice::compressSlice	21111	11302	6945	1795	3713	517	68	28	0	19248	7561	6428	15.3081965547 %	8.50267632988 %	23.1818929139 %	0.243914833071 %	0.322106958458 %	0.153449882172 %
_dl_name_match_p	20612	5140	6458	33	148	18	6	7	6	20573	4985	6434	0.617820552623 %	0.16010091209 %	1.43128125539 %	0.058987891959 %	0.0291092567436 %	0.112088291085 %
strchrnul	20352	2577	341	40	125	0	24	107	0	20288	2345	341	0.709067468844 %	0.196540880503 %	4.28375599726 %	0.562956596476 %	0.117924528302 %	3.66689513365 %
std::string::_Rep::_M_destroy	20299	7382	7382	24	16	3	7	1	0	20268	7365	7379	0.122636397342 %	0.118232425243 %	0.128691411542 %	0.0228160739241 %	0.0344844573624 %	0.0067732321864 %
std::codecvt<char,	20120	2515	0	9	0	0	2	0	0	20109	2515	0	0 %	0 %	0 %	0 %	0 %	0 %
__mpn_divrem	18994	6671	4263	54	0	19	34	0	5	18906	6671	4239	0.243918738305 %	0.28430030536 %	0.17376989208 %	0.130312750601 %	0.179003895967 %	0.0457289189684 %
df::program_options_lite::scanLine	18413	5126	7104	256	38	0	19	0	0	18138	5088	7104	0.959436086545 %	1.39032205507 %	0.310711365495 %	0.06200437294 %	0.103187965025 %	0.0 %
std::locale::id::_M_id	17902	6650	2278	41	172	0	4	16	0	17857	6462	2278	0.793887439433 %	0.229024689979 %	1.92652329749 %	0.074543421543 %	0.0223438721931 %	0.179211469534 %
_dl_fixup	17695	6847	3326	43	1193	21	12	207	5	17640	5447	3300	4.51054973446 %	0.243006499011 %	11.9335495921 %	0.803789292378 %	0.0678157671659 %	2.08394770471 %
std::_Rb_tree<std::string,	17382	4931	4147	93	703	0	4	0	0	17285	4228	4147	3.00831443689 %	0.535036244391 %	7.74399647499 %	0.0151171579743 %	0.0230123115867 %	0.0 %
std::locale::locale	17199	5733	5733	216	2	15	8	0	5	16975	5731	5713	0.812837955695 %	1.25588697017 %	0.148264433979 %	0.0453514739229 %	0.0465143322286 %	0.0436071864643 %
std::basic_string<char,	17142	5276	7253	152	8	74	4	0	71	16986	5268	7108	0.788648849045 %	0.886711002217 %	0.654481602682 %	0.252772067001 %	0.0233345000583 %	0.566685290127 %
std::_Rb_tree<std::string,	17092	5413	3659	24	1110	0	23	0	0	17045	4303	3659	4.33419966366 %	0.140416569155 %	12.2354497354 %	0.087907047852 %	0.134565878774 %	0.0 %
TEncSlice::encodeSlice	17085	7551	5277	115	717	33	59	4	0	16911	6830	5244	2.89171931936 %	0.673105062921 %	5.84658559401 %	0.210610771237 %	0.345332162716 %	0.0311817898347 %
ContextModel3DBuffer::ContextModel3DBuffer	16926	9672	7254	4	0	588	2	0	573	16920	9672	6093	1.74878884556 %	0.0236322816968 %	3.47394540943 %	1.69857024696 %	0.0118161408484 %	3.38532435307 %
TEncSampleAdaptiveOffset::decideBlkParams	16215	5022	7223	67	625	168	44	0	2	16104	4397	7053	3.02178496135 %	0.413197656491 %	6.47611269906 %	0.161630358398 %	0.27135368486 %	0.0163331972234 %
TComDataCU::TComDataCU	16132	296	12432	41	0	1514	18	0	1505	16073	296	9413	5.38808038808 %	0.254153235805 %	11.8950345695 %	5.2772002772 %	0.111579469378 %	11.8243243243 %
TEncSbac::codeSaoUflc	15816	9226	5272	0	0	0	0	0	0	15816	9226	5272	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
SAOOffset::SAOOffset	15270	4581	6108	7	0	75	2	0	0	15261	4581	6033	0.315882738164 %	0.0458415193189 %	0.701655907943 %	0.00770445702839 %	0.0130975769483 %	0.0 %
SAOBlkParam::operator=	14796	3288	7124	8	0	0	4	0	0	14784	3288	7124	0.0317359568391 %	0.0540686672074 %	0.0 %	0.0158679784195 %	0.0270343336037 %	0.0 %
std::basic_istream<char,	14444	5080	3817	46	23	0	13	1	0	14385	5056	3817	0.295617154364 %	0.31847133758 %	0.258514105878 %	0.0599802921897 %	0.090002769316 %	0.0112397437338 %
TComSampleAdaptiveOffset::offsetCTU	14360	4742	3140	34	496	17	30	1	0	14296	4245	3123	2.45931121302 %	0.236768802228 %	6.50850038061 %	0.1393759554 %	0.208913649025 %	0.0126871352449 %
__memmove_ssse3	13992	3689	2750	229	482	857	91	45	270	13672	3162	1623	7.67461210905 %	1.63664951401 %	20.7951545271 %	1.98717634966 %	0.650371640938 %	4.89206398509 %
std::locale::_Impl::_M_install_facet	13834	4652	332	7	4	0	7	0	0	13820	4648	332	0.0584546710596 %	0.0505999710857 %	0.0802568218299 %	0.0371984270379 %	0.0505999710857 %	0.0 %
std::string::find_last_not_of	13747	3605	4072	3	0	0	2	0	0	13742	3605	4072	0.014002987304 %	0.0218229431876 %	0.0 %	0.00933532486931 %	0.0145486287917 %	0.0 %
TAppEncCfg::xCheckParameter	13487	5344	2492	171	34	82	169	1	1	13147	5309	2409	1.34596445153 %	1.26788759546 %	1.48034711588 %	0.801950944989 %	1.25305850078 %	0.0255232261358 %
std::string::_Rep::_M_dispose	13466	4126	2648	18	542	0	4	0	0	13444	3584	2648	2.76679841897 %	0.133669983663 %	8.00118098612 %	0.0197628458498 %	0.0297044408139 %	0.0 %
std::locale::~locale	13188	4396	2512	23	7	0	4	0	0	13161	4389	2512	0.14928343949 %	0.174400970579 %	0.10133178923 %	0.0199044585987 %	0.030330603579 %	0.0 %
TComTrQuant::setFlatScalingList	13010	2185	7945	15	5	0	8	0	0	12987	2180	7945	0.0864304235091 %	0.115295926211 %	0.0493583415597 %	0.0345721694036 %	0.0614911606457 %	0.0 %
std::string::find	12664	3961	3166	9	53	0	3	0	0	12652	3908	3166	0.313273710272 %	0.0710675931775 %	0.743650905009 %	0.0151584053358 %	0.0236891977258 %	0.0 %
std::basic_ios<char,	12544	3768	5959	232	216	0	36	30	0	12276	3522	5959	2.01158457186 %	1.84948979592 %	2.22062300812 %	0.296349512819 %	0.286989795918 %	0.308419862239 %
SAOBlkParam::~SAOBlkParam	12307	1985	3970	6	0	2	2	0	0	12299	1985	3968	0.0438068119593 %	0.0487527423418 %	0.0335852225021 %	0.0109517029898 %	0.0162509141139 %	0.0 %
TEncBinCABAC::encodeAlignedBinsEP	11859	2834	2544	10	0	0	4	0	0	11845	2834	2544	0.0580147357429 %	0.0843241420019 %	0.0 %	0.0232058942972 %	0.0337296568007 %	0.0 %
std::vector<unsigned	11732	3391	3129	88	74	74	23	4	6	11621	3313	3049	1.29300898532 %	0.750085236959 %	2.26993865031 %	0.180802103879 %	0.196045005114 %	0.153374233129 %
putc	11368	3857	3045	9	3	0	5	0	0	11354	3854	3045	0.0656814449918 %	0.079169598874 %	0.0434656621269 %	0.0273672687466 %	0.0439831104856 %	0.0 %
std::ios_base::ios_base	11270	966	5152	95	25	70	11	10	45	11164	931	5037	1.09270761445 %	0.842945874002 %	1.55279503106 %	0.379572118703 %	0.0976042590949 %	0.898986596927 %
TComCUMvField::destroy	11248	3552	3848	3	112	36	3	75	27	11242	3365	3785	0.809738309738 %	0.0266714082504 %	2.0 %	0.563063063063 %	0.0266714082504 %	1.37837837838 %
std::string::_M_leak_hard	11026	3863	3539	230	3	0	3	0	0	10793	3860	3539	1.26438029086 %	2.08597859605 %	0.0405295865982 %	0.0162795745605 %	0.0272084164702 %	0.0 %
TEncSbac::codeSaoMerge	10976	5488	3136	0	150	2	0	0	0	10976	5338	3134	0.775510204082 %	0.0 %	1.76252319109 %	0.0 %	0.0 %	0.0 %
std::string::append	10765	4427	3855	107	6	27	9	5	6	10649	4416	3822	0.735023888276 %	0.993961913609 %	0.398454479594 %	0.105003412611 %	0.0836042731073 %	0.132818159865 %
std::ios_base::_M_init	10469	3491	4759	51	23	0	18	10	0	10400	3458	4759	0.395320262835 %	0.487152545611 %	0.278787878788 %	0.149580639991 %	0.171936192569 %	0.121212121212 %
TComPic::getSAOMergeAvailability	10440	7200	1080	18	1077	0	6	2	0	10416	6121	1080	5.84935897436 %	0.172413793103 %	13.0072463768 %	0.042735042735 %	0.0574712643678 %	0.024154589372 %
std::__detail::_List_node_base::_M_hook	10368	5760	4608	22	15	14	6	3	0	10340	5742	4594	0.245949074074 %	0.212191358025 %	0.279706790123 %	0.0434027777778 %	0.0578703703704 %	0.0289351851852 %
__overflow	9922	4699	3133	16	17	5	6	1	0	9900	4681	3128	0.214036273516 %	0.161257810925 %	0.280898876404 %	0.039427734595 %	0.060471679097 %	0.0127681307457 %
std::basic_ios<char,	9711	2508	4699	180	27	0	19	10	0	9512	2471	4699	1.22354888285 %	1.85356811863 %	0.374635770778 %	0.171415060882 %	0.195654412522 %	0.138753989177 %
bool	9707	3758	2819	61	67	0	15	30	0	9631	3661	2819	0.786047654139 %	0.628412485835 %	1.01870153565 %	0.276344878408 %	0.154527660451 %	0.456135015965 %
bool	9703	3756	2817	135	38	0	12	10	0	9556	3708	2817	1.06291472106 %	1.39132227146 %	0.578122622851 %	0.135168346031 %	0.123673090797 %	0.152137532329 %
bool	9703	3756	2817	42	15	0	4	5	0	9657	3736	2817	0.350208896535 %	0.432855817788 %	0.228206298494 %	0.0552961415581 %	0.0412243635989 %	0.0760687661646 %
0x00019b20	9548	9548	0	1	0	0	1	0	0	9546	9548	0	0 %	0 %	0 %	0 %	0 %	0 %
SAOBlkParam::SAOBlkParam	9528	2382	5161	16	0	0	6	0	0	9506	2382	5161	0.0937262023314 %	0.16792611251 %	0.0 %	0.0351473258743 %	0.0629722921914 %	0.0 %
std::locale::operator=	9510	3487	2219	29	0	0	4	0	0	9477	3487	2219	0.190588853838 %	0.304942166141 %	0.0 %	0.0262881177708 %	0.0420609884332 %	0.0 %
