BasketballPass__QP_32_nF_5_MSizeL1_16384_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
_GLOBAL__sub_I_TVideoIOYuv.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TComPicSym.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TComLoopFilter.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TComWeightPrediction.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TEncSampleAdaptiveOffset.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TComCABACTables.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TEncSbac.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_SEI.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_ContextModel.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TEncPic.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TComChromaFormat.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TEncBinCoderCABAC.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TComPicYuvMD5.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TEncTop.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_program_options_lite.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_ContextModel3DBuffer.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TComTU.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TComRdCostWeightPrediction.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TComRom.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_WeightPredAnalysis.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TComPrediction.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TComTrQuant.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TComDataCU.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TComRdCost.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TEncRateCtrl.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TEncCu.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TEncEntropy.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_SyntaxElementWriter.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TEncSlice.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TEncGOP.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TEncBinCoderCABACCounter.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TComMotionInfo.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TComInterpolationFilter.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TEncPreanalyzer.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_SEIwrite.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TEncCavlc.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_IO_file_finish@@GLIBC_2.1	20	6	6	4	0	0	2	0	0	14	6	6	12.5 %	20.0 %	0.0 %	6.25 %	10.0 %	0.0 %
TEncSampleAdaptiveOffset::TEncSampleAdaptiveOffset	20	4	11	2	0	2	2	0	2	16	4	7	11.4285714286 %	10.0 %	13.3333333333 %	11.4285714286 %	10.0 %	13.3333333333 %
TEncCu::init	20	4	9	2	0	1	2	0	0	16	4	8	9.09090909091 %	10.0 %	7.69230769231 %	6.06060606061 %	10.0 %	0.0 %
0x0000471c	20	4	0	1	0	0	1	0	0	18	4	0	0 %	0 %	0 %	0 %	0 %	0 %
0x0000262c	20	4	0	1	0	0	1	0	0	18	4	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncGOP::arrangeLongtermPicturesInRPS	19	8	6	2	0	2	2	0	0	15	8	4	12.1212121212 %	10.5263157895 %	14.2857142857 %	6.06060606061 %	10.5263157895 %	0.0 %
TComRPSList::destroy	19	7	7	3	0	2	3	0	0	13	7	5	15.1515151515 %	15.7894736842 %	14.2857142857 %	9.09090909091 %	15.7894736842 %	0.0 %
TComSlice::sortPicList	19	7	6	2	1	2	2	0	0	15	6	4	15.625 %	10.5263157895 %	23.0769230769 %	6.25 %	10.5263157895 %	0.0 %
profileToString	19	6	4	2	1	0	2	1	0	15	4	4	10.3448275862 %	10.5263157895 %	10.0 %	10.3448275862 %	10.5263157895 %	10.0 %
TComOutputBitstream::~TComOutputBitstream	19	5	5	2	0	0	2	0	0	15	5	5	6.89655172414 %	10.5263157895 %	0.0 %	6.89655172414 %	10.5263157895 %	0.0 %
df::program_options_lite::OptionFunc::parse	18	10	6	3	1	0	1	0	0	14	9	6	11.7647058824 %	16.6666666667 %	6.25 %	2.94117647059 %	5.55555555556 %	0.0 %
TEncSlice::precompressSlice	18	8	5	3	2	0	3	0	0	12	6	5	16.1290322581 %	16.6666666667 %	15.3846153846 %	9.67741935484 %	16.6666666667 %	0.0 %
stringToInputColourSpaceConvert	18	8	4	1	0	0	1	0	0	16	8	4	3.33333333333 %	5.55555555556 %	0.0 %	3.33333333333 %	5.55555555556 %	0.0 %
__mpn_cmp	18	8	2	2	0	0	2	0	0	14	8	2	7.14285714286 %	11.1111111111 %	0.0 %	7.14285714286 %	11.1111111111 %	0.0 %
__memcpy_chk	18	7	2	3	2	0	3	0	0	12	5	2	18.5185185185 %	16.6666666667 %	22.2222222222 %	11.1111111111 %	16.6666666667 %	0.0 %
memmove	18	7	2	2	2	0	2	0	0	14	5	2	14.8148148148 %	11.1111111111 %	22.2222222222 %	7.40740740741 %	11.1111111111 %	0.0 %
0x000829e0	18	5	8	2	1	0	2	0	0	14	4	8	9.67741935484 %	11.1111111111 %	7.69230769231 %	6.45161290323 %	11.1111111111 %	0.0 %
TEncBinCABAC::start	18	4	14	2	0	4	2	0	0	14	4	10	16.6666666667 %	11.1111111111 %	22.2222222222 %	5.55555555556 %	11.1111111111 %	0.0 %
0x0804cf30	18	4	11	4	2	0	4	0	0	10	2	11	18.1818181818 %	22.2222222222 %	13.3333333333 %	12.1212121212 %	22.2222222222 %	0.0 %
TEncSearch::setWpScalingDistParam	17	7	5	2	0	0	2	0	0	13	7	5	6.89655172414 %	11.7647058824 %	0.0 %	6.89655172414 %	11.7647058824 %	0.0 %
map_doit	17	6	6	1	0	1	1	0	1	15	6	4	6.89655172414 %	5.88235294118 %	8.33333333333 %	6.89655172414 %	5.88235294118 %	8.33333333333 %
TComSPS::createRPSList	17	5	8	2	0	1	2	0	0	13	5	7	10.0 %	11.7647058824 %	7.69230769231 %	6.66666666667 %	11.7647058824 %	0.0 %
_setjmp	17	5	7	2	0	1	2	0	0	13	5	6	10.3448275862 %	11.7647058824 %	8.33333333333 %	6.89655172414 %	11.7647058824 %	0.0 %
_dl_unload_cache	17	4	6	1	1	0	1	0	0	15	3	6	7.40740740741 %	5.88235294118 %	10.0 %	3.7037037037 %	5.88235294118 %	0.0 %
TComRdCost::TComRdCost	17	3	7	1	0	2	1	0	2	15	3	3	11.1111111111 %	5.88235294118 %	20.0 %	11.1111111111 %	5.88235294118 %	20.0 %
cosf	16	6	5	4	0	0	4	0	0	8	6	5	14.8148148148 %	25.0 %	0.0 %	14.8148148148 %	25.0 %	0.0 %
std::_Rb_tree<std::string,	16	6	5	0	0	0	0	0	0	16	6	5	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
std::error_category::error_category	16	6	4	2	1	0	2	0	0	12	5	4	11.5384615385 %	12.5 %	10.0 %	7.69230769231 %	12.5 %	0.0 %
version_check_doit	16	6	4	1	0	0	1	0	0	14	6	4	3.84615384615 %	6.25 %	0.0 %	3.84615384615 %	6.25 %	0.0 %
__close_nocancel	16	6	2	4	0	0	2	0	0	10	6	2	16.6666666667 %	25.0 %	0.0 %	8.33333333333 %	12.5 %	0.0 %
0x0006c690	15	6	6	1	2	1	1	0	0	13	4	5	14.8148148148 %	6.66666666667 %	25.0 %	3.7037037037 %	6.66666666667 %	0.0 %
clock_gettime_syscall	14	8	2	2	0	0	1	0	0	11	8	2	8.33333333333 %	14.2857142857 %	0.0 %	4.16666666667 %	7.14285714286 %	0.0 %
__linkin_atfork	14	5	4	2	2	0	2	1	0	10	2	4	17.3913043478 %	14.2857142857 %	22.2222222222 %	13.0434782609 %	14.2857142857 %	11.1111111111 %
_dl_vdso_vsym	14	5	3	2	1	0	2	0	0	10	4	3	13.6363636364 %	14.2857142857 %	12.5 %	9.09090909091 %	14.2857142857 %	0.0 %
access	14	3	2	2	0	0	2	0	0	10	3	2	10.5263157895 %	14.2857142857 %	0.0 %	10.5263157895 %	14.2857142857 %	0.0 %
isinf	14	3	0	0	0	0	0	0	0	14	3	0	0 %	0 %	0 %	0 %	0 %	0 %
TComSlice::initWpAcDcParam	14	2	12	3	0	1	3	0	1	8	2	10	14.2857142857 %	21.4285714286 %	7.14285714286 %	14.2857142857 %	21.4285714286 %	7.14285714286 %
TComSlice::setList1IdxToList0Idx	13	6	3	0	0	0	0	0	0	13	6	3	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
TComSampleAdaptiveOffset::destroy	13	5	3	2	1	0	2	0	0	9	4	3	14.2857142857 %	15.3846153846 %	12.5 %	9.52380952381 %	15.3846153846 %	0.0 %
TComPicSym::clearSliceBuffer	13	5	3	2	0	0	2	0	0	9	5	3	9.52380952381 %	15.3846153846 %	0.0 %	9.52380952381 %	15.3846153846 %	0.0 %
__fxstat64@@GLIBC_2.2	13	5	3	1	0	0	1	0	0	11	5	3	4.7619047619 %	7.69230769231 %	0.0 %	4.7619047619 %	7.69230769231 %	0.0 %
strncasecmp	13	5	2	2	0	0	2	0	0	9	5	2	10.0 %	15.3846153846 %	0.0 %	10.0 %	15.3846153846 %	0.0 %
floor	13	5	2	2	0	0	2	0	0	9	5	2	10.0 %	15.3846153846 %	0.0 %	10.0 %	15.3846153846 %	0.0 %
TAppEncTop::xInitLib	13	4	5	1	1	0	1	0	0	11	3	5	9.09090909091 %	7.69230769231 %	11.1111111111 %	4.54545454545 %	7.69230769231 %	0.0 %
TComLoopFilter::TComLoopFilter	13	2	8	2	0	2	2	0	2	9	2	4	17.3913043478 %	15.3846153846 %	20.0 %	17.3913043478 %	15.3846153846 %	20.0 %
0x0804d000	13	2	0	2	1	0	2	1	0	9	0	0	0 %	0 %	0 %	0 %	0 %	0 %
TComOutputBitstream::clear	12	6	6	0	0	0	0	0	0	12	6	6	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
memrchr	12	5	2	2	1	0	2	1	0	8	3	2	15.7894736842 %	16.6666666667 %	14.2857142857 %	15.7894736842 %	16.6666666667 %	14.2857142857 %
memchr	12	5	2	2	1	0	2	0	0	8	4	2	15.7894736842 %	16.6666666667 %	14.2857142857 %	10.5263157895 %	16.6666666667 %	0.0 %
sincosf	12	4	3	2	0	0	2	0	0	8	4	3	10.5263157895 %	16.6666666667 %	0.0 %	10.5263157895 %	16.6666666667 %	0.0 %
sinf	12	4	3	2	0	0	2	0	0	8	4	3	10.5263157895 %	16.6666666667 %	0.0 %	10.5263157895 %	16.6666666667 %	0.0 %
strnlen	12	4	3	1	1	0	1	1	0	10	2	3	10.5263157895 %	8.33333333333 %	14.2857142857 %	10.5263157895 %	8.33333333333 %	14.2857142857 %
__ieee754_expf	12	4	3	1	0	0	1	0	0	10	4	3	5.26315789474 %	8.33333333333 %	0.0 %	5.26315789474 %	8.33333333333 %	0.0 %
TEncCavlc::TEncCavlc	12	3	5	2	0	2	2	0	2	8	3	1	20.0 %	16.6666666667 %	25.0 %	20.0 %	16.6666666667 %	25.0 %
isnan	12	3	0	2	0	0	2	0	0	8	3	0	0 %	0 %	0 %	0 %	0 %	0 %
TComTile::TComTile	12	2	7	1	0	0	1	0	0	10	2	7	4.7619047619 %	8.33333333333 %	0.0 %	4.7619047619 %	8.33333333333 %	0.0 %
TEncSbac::setBitstream	11	6	4	1	1	0	1	0	0	9	5	4	9.52380952381 %	9.09090909091 %	10.0 %	4.7619047619 %	9.09090909091 %	0.0 %
wcslen	11	4	2	2	0	0	2	0	0	7	4	2	11.7647058824 %	18.1818181818 %	0.0 %	11.7647058824 %	18.1818181818 %	0.0 %
TComSampleAdaptiveOffset::TComSampleAdaptiveOffset	11	2	6	2	0	1	2	0	1	7	2	4	15.7894736842 %	18.1818181818 %	12.5 %	15.7894736842 %	18.1818181818 %	12.5 %
0x00019b18	10	10	0	0	0	0	0	0	0	10	10	0	0 %	0 %	0 %	0 %	0 %	0 %
__errno_location	10	6	2	2	2	0	1	0	0	7	4	2	22.2222222222 %	20.0 %	25.0 %	5.55555555556 %	10.0 %	0.0 %
0x040a7ff0	10	3	2	2	1	0	1	0	0	7	2	2	20.0 %	20.0 %	20.0 %	6.66666666667 %	10.0 %	0.0 %
0x04024370	10	3	2	2	1	0	1	0	0	7	2	2	20.0 %	20.0 %	20.0 %	6.66666666667 %	10.0 %	0.0 %
0x04208d9c	10	3	2	1	1	0	0	0	0	9	2	2	13.3333333333 %	10.0 %	20.0 %	0.0 %	0.0 %	0.0 %
0x0804a950	10	3	2	1	1	0	0	0	0	9	2	2	13.3333333333 %	10.0 %	20.0 %	0.0 %	0.0 %	0.0 %
0x041bd488	10	3	2	0	1	0	0	0	0	10	2	2	6.66666666667 %	0.0 %	20.0 %	0.0 %	0.0 %	0.0 %
0x000090a1	10	2	0	1	0	0	1	0	0	8	2	0	0 %	0 %	0 %	0 %	0 %	0 %
0x000028e1	10	2	0	1	0	0	1	0	0	8	2	0	0 %	0 %	0 %	0 %	0 %	0 %
munmap	9	3	0	1	0	0	1	0	0	7	3	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncSbac::setSlice	8	6	2	1	0	1	1	0	0	6	6	1	12.5 %	12.5 %	12.5 %	6.25 %	12.5 %	0.0 %
TVideoIOYuv::isEof	8	6	0	1	2	0	1	0	0	6	4	0	0 %	0 %	0 %	0 %	0 %	0 %
_IO_file_stat	8	4	4	2	0	0	2	0	0	4	4	4	12.5 %	25.0 %	0.0 %	12.5 %	25.0 %	0.0 %
_IO_file_close	8	4	2	2	0	0	1	0	0	5	4	2	14.2857142857 %	25.0 %	0.0 %	7.14285714286 %	12.5 %	0.0 %
TEncRateCtrl::TEncRateCtrl	8	2	5	2	0	1	2	0	0	4	2	4	20.0 %	25.0 %	14.2857142857 %	13.3333333333 %	25.0 %	0.0 %
TComRPSList::TComRPSList	8	2	3	2	0	0	2	0	0	4	2	3	15.3846153846 %	25.0 %	0.0 %	15.3846153846 %	25.0 %	0.0 %
uname	8	2	0	1	0	0	1	0	0	6	2	0	0 %	0 %	0 %	0 %	0 %	0 %
TComTile::~TComTile	7	2	2	2	0	0	2	0	0	3	2	2	18.1818181818 %	28.5714285714 %	0.0 %	18.1818181818 %	28.5714285714 %	0.0 %
TEncPreanalyzer::TEncPreanalyzer	7	2	2	1	0	0	1	0	0	5	2	2	9.09090909091 %	14.2857142857 %	0.0 %	9.09090909091 %	14.2857142857 %	0.0 %
0x001366b3	6	6	0	0	0	0	0	0	0	6	6	0	0 %	0 %	0 %	0 %	0 %	0 %
WeightPredAnalysis::xStoreWPparam	6	4	2	1	0	1	1	0	0	4	4	1	16.6666666667 %	16.6666666667 %	16.6666666667 %	8.33333333333 %	16.6666666667 %	0.0 %
_dl_count_modids	6	3	1	1	0	0	1	0	0	4	3	1	10.0 %	16.6666666667 %	0.0 %	10.0 %	16.6666666667 %	0.0 %
_IO_check_libio	6	2	1	1	0	0	1	0	0	4	2	1	11.1111111111 %	16.6666666667 %	0.0 %	11.1111111111 %	16.6666666667 %	0.0 %
df::program_options_lite::Option<ScalingListMode>::setDefault	5	4	1	0	0	1	0	0	0	5	4	0	10.0 %	0.0 %	20.0 %	0.0 %	0.0 %	0.0 %
df::program_options_lite::Option<CostMode>::setDefault	5	4	1	0	0	0	0	0	0	5	4	1	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
df::program_options_lite::Option<Level::Tier>::setDefault	5	4	1	0	0	0	0	0	0	5	4	1	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
df::program_options_lite::Option<Level::Name>::setDefault	5	4	1	0	0	0	0	0	0	5	4	1	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
df::program_options_lite::Option<ExtendedProfileName>::setDefault	5	4	1	0	0	0	0	0	0	5	4	1	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
0x0000050c	4	4	0	1	0	0	1	0	0	2	4	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncBinCABAC::init	4	3	1	1	0	0	1	0	0	2	3	1	12.5 %	25.0 %	0.0 %	12.5 %	25.0 %	0.0 %
TEncGOP::create	4	2	2	1	0	1	1	0	0	2	2	1	25.0 %	25.0 %	25.0 %	12.5 %	25.0 %	0.0 %
0x00002500	2	2	0	1	0	0	1	0	0	0	2	0	0 %	0 %	0 %	0 %	0 %	0 %
_dl_debug_state	2	2	0	0	0	0	0	0	0	2	2	0	0 %	0 %	0 %	0 %	0 %	0 %
0x00019b1c	2	2	0	0	0	0	0	0	0	2	2	0	0 %	0 %	0 %	0 %	0 %	0 %
0x00000a60	2	2	0	0	0	0	0	0	0	2	2	0	0 %	0 %	0 %	0 %	0 %	0 %
0x00019b24	2	2	0	0	0	0	0	0	0	2	2	0	0 %	0 %	0 %	0 %	0 %	0 %
df::program_options_lite::OptionFunc::setDefault	1	1	0	1	0	0	1	0	0	-1	1	0	0 %	0 %	0 %	0 %	0 %	0 %
TComWeightPrediction::TComWeightPrediction	1	1	0	1	0	0	1	0	0	-1	1	0	0 %	0 %	0 %	0 %	0 %	0 %
TAppEncCfg::create	1	1	0	1	0	0	1	0	0	-1	1	0	0 %	0 %	0 %	0 %	0 %	0 %
_dl_sysdep_start_cleanup	1	1	0	0	0	0	0	0	0	1	1	0	0 %	0 %	0 %	0 %	0 %	0 %

RESULTS	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
Entropy	3430796	1111200	789414	22874	22870	10538	235	32	5079	123591242	26354596	18664412	1.05566820034 %	0.666725739449 %	1.75774775941 %	0.100273661189 %	0.00684972233849 %	0.268913098609 %
InvQuant	1108127	420762	57703	1322	231	591	11	0	0	1106794	420531	57112	0.135132409592 %	0.119300405098 %	0.171799400165 %	0.000693309937274 %	0.000992666003084 %	0.0 %
Quant	3435787	1197118	437559	2375	2111	9457	19	0	1470	6864380	2387903	842328	0.274984695681 %	0.0691253561411 %	0.707662737042 %	0.0293661487391 %	0.000553002849129 %	0.0899260220826 %
InvTransf	4442611	2366095	403584	8032	2530	11088	144	53	51	27671896	15005674	2151493	0.300182050361 %	0.180794582285 %	0.491681526993 %	0.00343857498797 %	0.0032413371326 %	0.00375494777554 %
Transf	7086344	3019026	1046823	45509	24282	53494	518	207	25470	212048197	90108963	-9625704	1.10547764014 %	0.642207039342 %	1.91290921035 %	0.234886537563 %	0.00730983423892 %	0.631528618008 %
Misc	635109	246641	184832	6005	3067	6151	253	99	414	14985277	5594077	2433156	1.42726953952 %	0.945506991713 %	2.13640250954 %	0.0718182005697 %	0.0398356817491 %	0.118895040941 %
Inter/Intra	10009312	3698966	2407308	20627	18872	11885	174	1	328	139344917	50096070	32130800	0.318846612218 %	0.206078100073 %	0.503695052007 %	0.00312120204627 %	0.00173838121941 %	0.00538790103425 %
Inter	109350	23330	26894	152	239	1283	12	9	346	402209	70281	87646	1.04904307719 %	0.139003200732 %	3.03042370182 %	0.229987341296 %	0.0109739368999 %	0.706833386429 %
Intra	7628059	2640194	1278548	29403	24569	36040	183	11	2365	83128066	27492554	11176972	0.779540584444 %	0.385458476396 %	1.54664430575 %	0.0221619823534 %	0.00239903755333 %	0.060631702725 %
Filter	82	23	30	6	1	2	6	0	2	147	53	66	6.66666666667 %	7.31707317073 %	5.66037735849 %	5.92592592593 %	7.31707317073 %	3.77358490566 %
