BQMall__QP_32_nF_5_MSizeL1_16384_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
__pow_finite	72231	7361	1480	30	540	0	30	10	0	72171	6811	1480	0.703078744819 %	0.0415334136313 %	6.10790634544 %	0.0493388592856 %	0.0415334136313 %	0.113109376767 %
std::ostream::sentry::sentry	69930	28490	18130	21	31	0	12	11	0	69897	28448	18130	0.044616044616 %	0.03003003003 %	0.0664950664951 %	0.019734019734 %	0.01716001716 %	0.023595023595 %
ContextModel3DBuffer::calcCost	69752	23918	14944	16	360	0	4	38	0	69732	23520	14944	0.346180050454 %	0.0229384103682 %	0.926354793886 %	0.038669048189 %	0.00573460259204 %	0.0977818949102 %
_dl_addr	61676	20724	1946	12	1622	3	12	1369	0	61652	17733	1943	1.94081521353 %	0.0194565146897 %	7.16806352007 %	1.63730348801 %	0.0194565146897 %	6.03881782091 %
TComDataCU::getCtxInterDir	61350	61350	0	10909	271	0	0	1	0	50441	61078	0	0 %	0 %	0 %	0 %	0 %	0 %
std::basic_string<char,	60712	22892	11396	9	573	31	3	1	25	60700	22318	11340	0.645263157895 %	0.0148240874951 %	1.76154923005 %	0.0305263157895 %	0.00494136249835 %	0.0758282781148 %
TEncSampleAdaptiveOffset::getStatistics	56930	22880	16470	95	2313	264	55	34	0	56780	20533	16206	2.77523888658 %	0.166871596698 %	6.54891994917 %	0.0924387203988 %	0.0966098717724 %	0.0864040660737 %
vfprintf	55900	17961	15010	531	143	103	234	52	31	55135	17766	14876	0.874300953067 %	0.949910554562 %	0.74611021807 %	0.356696785228 %	0.418604651163 %	0.25173637439 %
TAppEncCfg::parseCfg	54581	25430	35026	1250	506	908	1080	1	624	52251	24923	33494	2.31577666316 %	2.29017423646 %	2.33889109435 %	1.48213183584 %	1.9787105403 %	1.03380971285 %
0x0006dd0f	54290	10858	0	13	0	0	5	0	0	54272	10858	0	0 %	0 %	0 %	0 %	0 %	0 %
std::string::_Rep::_S_create	54142	11072	12917	96	18	333	14	1	329	54032	11053	12255	0.572116061486 %	0.177311514166 %	1.46317061987 %	0.440286186021 %	0.0258579291493 %	1.37563049731 %
std::string::find_first_not_of	50868	18095	16770	12	0	0	3	0	0	50853	18095	16770	0.0139969440006 %	0.0235904694503 %	0.0 %	0.00349923600014 %	0.00589761736259 %	0.0 %
_IO_file_xsputn@@GLIBC_2.1	50840	12666	6971	66	24	37	29	15	10	50745	12627	6924	0.180200632831 %	0.129819040126 %	0.310638081173 %	0.0766207415185 %	0.0570416994493 %	0.127310689005 %
TEncCu::xEncodeCU	50504	24884	13038	1473	3544	348	31	16	0	49000	21324	12690	6.0672200484 %	2.91660066529 %	10.2631717736 %	0.0531517879357 %	0.0613812767306 %	0.0421918675175 %
char*	50181	14662	16244	33	6	333	10	0	329	50138	14656	15582	0.458766510045 %	0.0657619417708 %	1.09687439332 %	0.418069480928 %	0.0199278611427 %	1.06451821653 %
TComDataCU::destroy	49464	13667	19617	14	1223	149	14	883	106	49436	11561	19362	1.67496495384 %	0.0283034125829 %	4.12210070905 %	1.21211388795 %	0.0283034125829 %	2.97139766855 %
TComDataCU::create	49429	12586	25933	36	771	1067	15	0	0	49378	11815	24866	2.13080456633 %	0.0728317384531 %	4.77167112334 %	0.0170555328148 %	0.0303465576888 %	0.0 %
std::_Rb_tree<std::string,	48478	16951	15541	19	22	4	14	0	0	48445	16929	15537	0.0555761393109 %	0.0391930360163 %	0.0800196971562 %	0.0172903544523 %	0.0288790791699 %	0.0 %
__cxxabiv1::__vmi_class_type_info::__do_dyncast	45436	20194	11360	148	65	12	29	21	1	45259	20108	11347	0.292245746201 %	0.325732899023 %	0.244026113963 %	0.0662423691388 %	0.0638260410247 %	0.0697217468467 %
std::string::_M_mutate	45136	15643	9639	36	1	11	17	0	8	45083	15642	9620	0.0681643897867 %	0.0797589507267 %	0.0474645993197 %	0.0355022863472 %	0.0376639489543 %	0.0316430662131 %
__cxxabiv1::__si_class_type_info::__do_dyncast	45010	20576	10288	52	0	0	12	0	0	44946	20576	10288	0.0685346759101 %	0.115529882248 %	0.0 %	0.0158156944408 %	0.0266607420573 %	0.0 %
__printf_fp	43000	12003	8773	574	84	48	317	37	9	42109	11882	8716	1.10699949824 %	1.33488372093 %	0.635348479014 %	0.5691796287 %	0.737209302326 %	0.221409318444 %
TEncSbac::codeSaoTypeIdx	41172	19386	14124	8	515	13	5	3	0	41159	18868	14111	0.717709756032 %	0.0194306810454 %	1.57564905998 %	0.0107120859109 %	0.0121441756534 %	0.00895255147717 %
char*	38272	8996	10649	186	0	15	3	0	11	38083	8996	10623	0.347048362312 %	0.485994983278 %	0.0763553066938 %	0.0241725227481 %	0.00783862876254 %	0.0559938915755 %
TComPicSym::deriveLoopFilterBoundaryAvailibility	36822	18278	7278	84	2624	19	48	0	0	36690	15654	7259	4.37173362403 %	0.228124490794 %	10.3419940523 %	0.0769502068037 %	0.130356851882 %	0.0 %
operator	36465	13260	13260	18	189	5	3	4	2	36444	13067	13253	0.336588076526 %	0.0493624023036 %	0.731523378582 %	0.0142891164563 %	0.0082270670506 %	0.0226244343891 %
operator	36465	13260	13260	16	35	0	6	4	0	36443	13221	13260	0.080971659919 %	0.0438776909365 %	0.13197586727 %	0.0158767960626 %	0.0164541341012 %	0.0150829562594 %
_IO_file_overflow@@GLIBC_2.1	31874	9430	5448	47	7	30	19	0	7	31808	9423	5411	0.179671457906 %	0.14745560645 %	0.248689339965 %	0.0556125941136 %	0.0596097132459 %	0.047049334588 %
TEncSbac::codeSAOBlkParam	30566	8712	8795	27	111	0	15	0	0	30524	8601	8795	0.287063424375 %	0.088333442387 %	0.634032101445 %	0.0312025461278 %	0.0490741346594 %	0.0 %
copyPlane	27915	12495	9840	15	80	0	13	2	0	27887	12413	9840	0.189054726368 %	0.0537345513165 %	0.358182225207 %	0.0298507462687 %	0.0465699444743 %	0.00895455563018 %
TEncSampleAdaptiveOffset::deriveModeMergeRDO	27475	11458	8793	42	67	0	32	0	0	27401	11391	8793	0.228387042702 %	0.152866242038 %	0.330847859365 %	0.0670494070318 %	0.116469517743 %	0.0 %
0x001366bb	27086	27086	0	13	0	0	0	0	0	27073	27086	0	0 %	0 %	0 %	0 %	0 %	0 %
std::_Rb_tree_insert_and_rebalance	25855	9053	6345	46	69	8	11	0	0	25798	8984	6337	0.298160133808 %	0.177915296848 %	0.500064943499 %	0.0266647274138 %	0.0425449622897 %	0.0 %
0x001366bf	24960	24960	0	29	0	0	5	0	0	24926	24960	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncSearch::xGetIntraBitsQTChroma	24896	12448	10114	830	773	0	4	0	0	24062	11675	10114	3.37772346074 %	3.3338688946 %	3.42611470614 %	0.0084285052046 %	0.0160668380463 %	0.0 %
std::string::find_first_of	24342	8340	7652	76	0	0	3	0	0	24263	8340	7652	0.188426637576 %	0.312217566346 %	0.0 %	0.00743789358854 %	0.0123243776189 %	0.0 %
std::istreambuf_iterator<char,	24290	7386	5898	300	33	0	26	0	0	23964	7353	5898	0.886251131101 %	1.23507616303 %	0.248419150858 %	0.0691967850109 %	0.107039934129 %	0.0 %
__strlen_sse2_bsf	23838	4718	1332	16	830	0	6	754	0	23816	3134	1332	2.83056745182 %	0.0671197248091 %	13.7190082645 %	2.54282655246 %	0.0251698968034 %	12.4628099174 %
TComSlice::initEqualRef	23690	750	5850	55	0	162	33	0	145	23602	750	5543	0.716408055464 %	0.232165470663 %	2.45454545455 %	0.587652690657 %	0.139299282398 %	2.19696969697 %
pow	23680	8880	8880	15	0	358	15	0	2	23650	8880	8520	0.900096525097 %	0.0633445945946 %	2.01576576577 %	0.0410231660232 %	0.0633445945946 %	0.0112612612613 %
std::basic_string<char,	23020	8222	6578	56	9	0	4	0	0	22960	8213	6578	0.171866737176 %	0.243266724587 %	0.0608108108108 %	0.0105764145955 %	0.0173761946134 %	0.0 %
0x0006e55f	21860	4372	0	11	0	0	6	0	0	21843	4372	0	0 %	0 %	0 %	0 %	0 %	0 %
df::program_options_lite::Options::~Options	21142	8163	5051	12	1785	0	12	2	0	21118	6376	5051	5.23052741879 %	0.0567590577996 %	13.5084001816 %	0.040749796251 %	0.0567590577996 %	0.0151354623884 %
TEncSlice::compressSlice	21111	11302	6945	1795	3716	522	182	27	0	19134	7559	6423	15.3285227908 %	8.50267632988 %	23.2257357374 %	0.531022917831 %	0.862109800578 %	0.147969529238 %
_dl_name_match_p	20612	5140	6458	33	148	18	6	7	7	20573	4985	6433	0.617820552623 %	0.16010091209 %	1.43128125539 %	0.0620925178516 %	0.0291092567436 %	0.120710467322 %
strchrnul	20352	2577	341	40	125	0	24	107	0	20288	2345	341	0.709067468844 %	0.196540880503 %	4.28375599726 %	0.562956596476 %	0.117924528302 %	3.66689513365 %
std::string::_Rep::_M_destroy	20299	7382	7382	24	16	3	7	1	0	20268	7365	7379	0.122636397342 %	0.118232425243 %	0.128691411542 %	0.0228160739241 %	0.0344844573624 %	0.0067732321864 %
std::codecvt<char,	20120	2515	0	9	0	0	2	0	0	20109	2515	0	0 %	0 %	0 %	0 %	0 %	0 %
__mpn_divrem	19180	6736	4304	52	0	19	32	0	6	19096	6736	4279	0.234943745864 %	0.271115745568 %	0.172101449275 %	0.12574454004 %	0.166840458811 %	0.054347826087 %
df::program_options_lite::scanLine	18413	5126	7104	256	38	0	19	0	0	18138	5088	7104	0.959436086545 %	1.39032205507 %	0.310711365495 %	0.06200437294 %	0.103187965025 %	0.0 %
std::locale::id::_M_id	17902	6650	2278	41	172	0	4	16	0	17857	6462	2278	0.793887439433 %	0.229024689979 %	1.92652329749 %	0.074543421543 %	0.0223438721931 %	0.179211469534 %
_dl_fixup	17695	6847	3326	43	1193	21	12	224	5	17640	5430	3300	4.51054973446 %	0.243006499011 %	11.9335495921 %	0.864791158318 %	0.0678157671659 %	2.25105671877 %
std::_Rb_tree<std::string,	17382	4931	4147	93	703	0	4	0	0	17285	4228	4147	3.00831443689 %	0.535036244391 %	7.74399647499 %	0.0151171579743 %	0.0230123115867 %	0.0 %
std::locale::locale	17199	5733	5733	216	2	15	8	0	5	16975	5731	5713	0.812837955695 %	1.25588697017 %	0.148264433979 %	0.0453514739229 %	0.0465143322286 %	0.0436071864643 %
std::basic_string<char,	17142	5276	7253	152	8	74	4	0	71	16986	5268	7108	0.788648849045 %	0.886711002217 %	0.654481602682 %	0.252772067001 %	0.0233345000583 %	0.566685290127 %
std::_Rb_tree<std::string,	17092	5413	3659	24	1110	0	23	0	0	17045	4303	3659	4.33419966366 %	0.140416569155 %	12.2354497354 %	0.087907047852 %	0.134565878774 %	0.0 %
TEncSlice::encodeSlice	17085	7551	5277	115	730	34	100	5	0	16870	6816	5243	2.93852171297 %	0.673105062921 %	5.95572185843 %	0.351017952061 %	0.585308750366 %	0.0389772372934 %
ContextModel3DBuffer::ContextModel3DBuffer	16926	9672	7254	4	0	588	2	0	573	16920	9672	6093	1.74878884556 %	0.0236322816968 %	3.47394540943 %	1.69857024696 %	0.0118161408484 %	3.38532435307 %
TEncSampleAdaptiveOffset::decideBlkParams	16202	5017	7216	67	630	172	44	0	2	16091	4387	7042	3.05609284333 %	0.413529193927 %	6.55603694924 %	0.161772463513 %	0.271571410937 %	0.0163492193248 %
TComDataCU::TComDataCU	16132	296	12432	41	0	1514	18	0	1505	16073	296	9413	5.38808038808 %	0.254153235805 %	11.8950345695 %	5.2772002772 %	0.111579469378 %	11.8243243243 %
TEncSbac::codeSaoUflc	15852	9247	5284	0	0	0	0	0	0	15852	9247	5284	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
SAOOffset::SAOOffset	15270	4581	6108	7	0	75	2	0	0	15261	4581	6033	0.315882738164 %	0.0458415193189 %	0.701655907943 %	0.00770445702839 %	0.0130975769483 %	0.0 %
SAOBlkParam::operator=	14850	3300	7150	8	0	0	4	0	0	14838	3300	7150	0.0316205533597 %	0.0538720538721 %	0.0 %	0.0158102766798 %	0.026936026936 %	0.0 %
TComSampleAdaptiveOffset::offsetCTU	14527	4802	3185	34	506	19	30	1	0	14463	4295	3166	2.48289952918 %	0.234046947064 %	6.57318141981 %	0.137692102692 %	0.206512012115 %	0.0125203455615 %
std::basic_istream<char,	14444	5080	3817	46	23	0	13	1	0	14385	5056	3817	0.295617154364 %	0.31847133758 %	0.258514105878 %	0.0599802921897 %	0.090002769316 %	0.0112397437338 %
__memmove_ssse3	13992	3689	2750	231	483	857	91	45	270	13670	3161	1623	7.68929567814 %	1.65094339623 %	20.810684889 %	1.98717634966 %	0.650371640938 %	4.89206398509 %
std::locale::_Impl::_M_install_facet	13834	4652	332	7	4	0	7	0	0	13820	4648	332	0.0584546710596 %	0.0505999710857 %	0.0802568218299 %	0.0371984270379 %	0.0505999710857 %	0.0 %
std::string::find_last_not_of	13747	3605	4072	3	0	0	2	0	0	13742	3605	4072	0.014002987304 %	0.0218229431876 %	0.0 %	0.00933532486931 %	0.0145486287917 %	0.0 %
TAppEncCfg::xCheckParameter	13487	5344	2492	171	34	82	169	1	1	13147	5309	2409	1.34596445153 %	1.26788759546 %	1.48034711588 %	0.801950944989 %	1.25305850078 %	0.0255232261358 %
std::string::_Rep::_M_dispose	13466	4126	2648	18	542	0	4	0	0	13444	3584	2648	2.76679841897 %	0.133669983663 %	8.00118098612 %	0.0197628458498 %	0.0297044408139 %	0.0 %
std::locale::~locale	13188	4396	2512	23	7	0	4	0	0	13161	4389	2512	0.14928343949 %	0.174400970579 %	0.10133178923 %	0.0199044585987 %	0.030330603579 %	0.0 %
TComTrQuant::setFlatScalingList	13010	2185	7945	15	5	0	8	0	0	12987	2180	7945	0.0864304235091 %	0.115295926211 %	0.0493583415597 %	0.0345721694036 %	0.0614911606457 %	0.0 %
std::string::find	12664	3961	3166	9	53	0	3	0	0	12652	3908	3166	0.313273710272 %	0.0710675931775 %	0.743650905009 %	0.0151584053358 %	0.0236891977258 %	0.0 %
std::basic_ios<char,	12544	3768	5959	232	216	0	36	30	0	12276	3522	5959	2.01158457186 %	1.84948979592 %	2.22062300812 %	0.296349512819 %	0.286989795918 %	0.308419862239 %
SAOBlkParam::~SAOBlkParam	12307	1985	3970	6	0	2	2	0	0	12299	1985	3968	0.0438068119593 %	0.0487527423418 %	0.0335852225021 %	0.0109517029898 %	0.0162509141139 %	0.0 %
std::vector<unsigned	11732	3391	3129	88	75	78	23	4	6	11621	3312	3045	1.32040324348 %	0.750085236959 %	2.34662576687 %	0.180802103879 %	0.196045005114 %	0.153374233129 %
putc	11368	3857	3045	9	3	0	5	0	0	11354	3854	3045	0.0656814449918 %	0.079169598874 %	0.0434656621269 %	0.0273672687466 %	0.0439831104856 %	0.0 %
std::ios_base::ios_base	11270	966	5152	95	25	70	11	10	45	11164	931	5037	1.09270761445 %	0.842945874002 %	1.55279503106 %	0.379572118703 %	0.0976042590949 %	0.898986596927 %
TComCUMvField::destroy	11248	3552	3848	3	112	36	3	75	27	11242	3365	3785	0.809738309738 %	0.0266714082504 %	2.0 %	0.563063063063 %	0.0266714082504 %	1.37837837838 %
TEncBinCABAC::encodeAlignedBinsEP	11042	2636	2368	10	0	0	5	0	0	11027	2636	2368	0.0623208276206 %	0.0905633037493 %	0.0 %	0.0311604138103 %	0.0452816518747 %	0.0 %
std::string::_M_leak_hard	11026	3863	3539	230	3	0	3	0	0	10793	3860	3539	1.26438029086 %	2.08597859605 %	0.0405295865982 %	0.0162795745605 %	0.0272084164702 %	0.0 %
TEncSbac::codeSaoMerge	10990	5495	3140	0	154	2	0	0	0	10990	5341	3138	0.794904458599 %	0.0 %	1.80660104227 %	0.0 %	0.0 %	0.0 %
std::string::append	10765	4427	3855	107	6	27	9	5	6	10649	4416	3822	0.735023888276 %	0.993961913609 %	0.398454479594 %	0.105003412611 %	0.0836042731073 %	0.132818159865 %
std::ios_base::_M_init	10469	3491	4759	51	23	0	19	10	0	10399	3458	4759	0.395320262835 %	0.487152545611 %	0.278787878788 %	0.154922805705 %	0.181488203267 %	0.121212121212 %
TComPic::getSAOMergeAvailability	10440	7200	1080	18	1082	0	6	2	0	10416	6116	1080	5.87606837607 %	0.172413793103 %	13.0676328502 %	0.042735042735 %	0.0574712643678 %	0.024154589372 %
std::__detail::_List_node_base::_M_hook	10368	5760	4608	22	15	14	6	4	0	10340	5741	4594	0.245949074074 %	0.212191358025 %	0.279706790123 %	0.048225308642 %	0.0578703703704 %	0.0385802469136 %
__overflow	9998	4735	3157	16	17	5	6	1	0	9976	4717	3152	0.212409167132 %	0.160032006401 %	0.278763304612 %	0.0391280044718 %	0.0600120024005 %	0.0126710593006 %
std::basic_ios<char,	9711	2508	4699	180	27	0	19	10	0	9512	2471	4699	1.22354888285 %	1.85356811863 %	0.374635770778 %	0.171415060882 %	0.195654412522 %	0.138753989177 %
bool	9707	3758	2819	61	67	0	15	30	0	9631	3661	2819	0.786047654139 %	0.628412485835 %	1.01870153565 %	0.276344878408 %	0.154527660451 %	0.456135015965 %
bool	9703	3756	2817	135	38	0	12	10	0	9556	3708	2817	1.06291472106 %	1.39132227146 %	0.578122622851 %	0.135168346031 %	0.123673090797 %	0.152137532329 %
bool	9703	3756	2817	42	15	0	4	5	0	9657	3736	2817	0.350208896535 %	0.432855817788 %	0.228206298494 %	0.0552961415581 %	0.0412243635989 %	0.0760687661646 %
0x00019b20	9548	9548	0	1	0	0	1	0	0	9546	9548	0	0 %	0 %	0 %	0 %	0 %	0 %
SAOBlkParam::SAOBlkParam	9528	2382	5161	16	0	0	6	0	0	9506	2382	5161	0.0937262023314 %	0.16792611251 %	0.0 %	0.0351473258743 %	0.0629722921914 %	0.0 %
std::locale::operator=	9510	3487	2219	29	0	0	4	0	0	9477	3487	2219	0.190588853838 %	0.304942166141 %	0.0 %	0.0262881177708 %	0.0420609884332 %	0.0 %
btowc	9472	2944	1920	4	4	0	4	0	0	9464	2940	1920	0.0558035714286 %	0.0422297297297 %	0.0822368421053 %	0.0279017857143 %	0.0422297297297 %	0.0 %
initZscanToRaster	9459	3453	3591	2	0	32	2	0	32	9455	3453	3527	0.206023147307 %	0.0211438841315 %	0.45428733674 %	0.206023147307 %	0.0211438841315 %	0.45428733674 %
sbrk	9375	2745	2050	16	97	49	8	3	6	9351	2645	1995	1.14326040932 %	0.170666666667 %	3.04483837331 %	0.119971771348 %	0.0853333333333 %	0.187695516163 %
TEncGOP::compressGOP	9314	4263	3811	792	691	326	665	104	86	7857	3468	3399	10.4037267081 %	8.50332832295 %	12.5959871191 %	4.91718426501 %	7.1397895641 %	2.35323259846 %
__GI_mempcpy	9290	3590	1310	8	2	34	5	2	19	9277	3586	1257	0.31007751938 %	0.0861141011841 %	0.734693877551 %	0.183227625088 %	0.05382131324 %	0.428571428571 %
__mpn_mul_1	9259	2913	1588	7	0	1	3	0	0	9249	2913	1587	0.0581395348837 %	0.0756021168593 %	0.0222172850478 %	0.0218023255814 %	0.0324009072254 %	0.0 %
std::ctype<char>	9222	3816	2862	99	0	0	10	0	0	9113	3816	2862	0.622641509434 %	1.07351984385 %	0.0 %	0.062893081761 %	0.108436347864 %	0.0 %
systrim.isra.1	9132	2765	1908	13	12	5	7	0	2	9112	2753	1901	0.21731256791 %	0.142356548401 %	0.363791996576 %	0.0651937703731 %	0.0766535260622 %	0.0427990584207 %
std::num_get<char,	9077	3756	2817	61	0	0	10	0	0	9006	3756	2817	0.389776357827 %	0.672028203151 %	0.0 %	0.0638977635783 %	0.110168557894 %	0.0 %
std::num_put<char,	9077	3756	2817	20	0	0	8	0	0	9049	3756	2817	0.127795527157 %	0.220337115787 %	0.0 %	0.0511182108626 %	0.0881348463149 %	0.0 %
0x00084ec0	8919	2548	1275	10	28	0	2	10	0	8907	2510	1275	0.298226338094 %	0.112120192847 %	0.732409102799 %	0.0941767383456 %	0.0224240385693 %	0.261574679571 %
std::string::assign	8811	3012	1872	72	28	0	14	0	0	8725	2984	1872	0.730193501278 %	0.817160367722 %	0.573300573301 %	0.102227090179 %	0.158892293724 %	0.0 %
std::string::reserve	8576	3388	2394	81	15	0	12	5	0	8483	3368	2394	0.668616798997 %	0.944496268657 %	0.25942580422 %	0.118400891489 %	0.139925373134 %	0.0864752680733 %
__printf_chk	8316	3036	2508	35	32	6	30	5	1	8251	2999	2501	0.526695526696 %	0.420875420875 %	0.685425685426 %	0.25974025974 %	0.36075036075 %	0.108225108225 %
std::basic_ostream<char,	8233	3871	2178	48	11	3	30	0	0	8155	3860	2175	0.434112869346 %	0.583019555448 %	0.231443213754 %	0.2100546142 %	0.364387222155 %	0.0 %
TComSampleAdaptiveOffset::getMergeList	8192	2248	2104	12	0	0	6	0	0	8174	2248	2104	0.0956632653061 %	0.146484375 %	0.0 %	0.0478316326531 %	0.0732421875 %	0.0 %
TComLoopFilter::loopFilterPic	8105	3125	4225	25	343	0	15	0	0	8065	2782	4225	2.38110643805 %	0.308451573103 %	4.66666666667 %	0.0970559689421 %	0.185070943862 %	0.0 %
std::ostreambuf_iterator<char,	7655	2235	2388	14	68	0	9	0	0	7632	2167	2388	0.667861215182 %	0.18288700196 %	1.47090633788 %	0.0733018406907 %	0.117570215545 %	0.0 %
SAOBlkParam::reset	7650	1700	3825	10	0	0	5	0	0	7635	1700	3825	0.0759013282732 %	0.130718954248 %	0.0 %	0.0379506641366 %	0.0653594771242 %	0.0 %
df::program_options_lite::Option<int>::~Option	7577	1991	1988	3	205	0	3	0	0	7571	1786	1988	1.79993077189 %	0.0395935066649 %	5.15204825333 %	0.0259605399792 %	0.0395935066649 %	0.0 %
std::basic_stringbuf<char,	7379	2728	1896	138	167	0	47	23	0	7194	2538	1896	2.54103140881 %	1.87017211004 %	3.6115916955 %	0.583187536449 %	0.636942675159 %	0.497404844291 %
hack_digit	7369	2408	2532	39	0	12	21	0	1	7309	2408	2519	0.414330977334 %	0.529244130818 %	0.242914979757 %	0.17873100983 %	0.284977608902 %	0.0202429149798 %
std::_Rb_tree_decrement	7298	2919	0	88	14	0	3	0	0	7207	2905	0	0 %	0 %	0 %	0 %	0 %	0 %
std::basic_filebuf<char,	6978	2423	2039	27	379	434	12	3	8	6939	2041	1597	7.34265734266 %	0.386930352537 %	18.2205289108 %	0.201048951049 %	0.171969045572 %	0.246526221425 %
TEncTop::TEncTop	6891	7	4162	22	2	532	22	0	529	6847	5	3101	5.02712477396 %	0.319257001887 %	12.8088270568 %	4.98191681736 %	0.319257001887 %	12.6888942192 %
TAppEncCfg::TAppEncCfg	6807	7	4101	16	2	526	16	0	526	6775	5	3049	4.98396701787 %	0.235052152196 %	12.852969815 %	4.96564360971 %	0.235052152196 %	12.8042843233 %
std::istream::operator>>	6690	2456	2521	40	6	26	5	0	0	6645	2450	2495	0.617125224994 %	0.597907324365 %	0.642957604983 %	0.0428559184023 %	0.0747384155456 %	0.0 %
TComPicSym::create	6620	1700	2745	38	636	311	38	0	28	6544	1064	2406	8.90194306371 %	0.574018126888 %	21.3048368954 %	0.596475372797 %	0.574018126888 %	0.629921259843 %
std::string::_Rep::_M_clone	6600	2599	2398	191	12	0	16	5	0	6393	2582	2398	1.75045270329 %	2.89393939394 %	0.240144086452 %	0.181081314133 %	0.242424242424 %	0.100060036022 %
TAppEncTop::xInitLibCfg	6421	4833	4793	65	583	601	65	0	49	6291	4250	4143	7.78338630274 %	1.01230337954 %	12.3000207771 %	0.710413161339 %	1.01230337954 %	0.509038022024 %
TEncTop::xInitRPS	6333	2244	3155	22	100	12	22	0	0	6289	2144	3143	1.14217524719 %	0.347386704563 %	2.07445823301 %	0.18752130924 %	0.347386704563 %	0.0 %
TEncCu::encodeCtu	6160	2520	2240	290	646	0	4	0	0	5866	1874	2240	8.57142857143 %	4.70779220779 %	13.5714285714 %	0.03663003663 %	0.0649350649351 %	0.0 %
